9461481,6966619,16068616,1725199,30325550,3745077,9214768,13815417,28769620,5483330,15693680,22119747,14151539,1390248,28796010,1039520,9998516,36960293,2945088,10312708,27382506,5801666,23096959,979480,5741125,27729907,29600667,19360616,535712,7691631,8587669,31340566,29551018,8589420,1914329,31614586,24924435,13124802,17089728,20653934,22443384,4255988,4222911,20666775,3351871,27051771,22876353,206084,8077760,771016,26516210,11180687,4637221,777444,13512328,11225014,2114213,23992530,18128548,35440649,4555644,10073359,1739767,6052682,958314,15191676,20580498,22442668,31409916,21233191,15045751,17197934,13234395,19994257,8201256,25789674,1952825,7083242,22700458,1032,22252531,16607898,22521888,390510,9787757,28759170,13705182,14125254,31046054,12574344,8427528,22002175,23059575,23404839,5672873,16563587,17196388,3629537,24609401,24898177,29290473,11589713,26509369,10826219,19548750,23519392,9265294,3631697,24777832,32340557,901277,22846573,14904442,11213384,10616272,10575878,31404980,27494663,14712850,4106792,14329321,24692885,13258039,26992831,28283593,16469697,7136348,28366058,17273223,355893,24483721,29500061,26715792,17053199,25527782,19206385,8347839,18165661,36960321,35529429,11843609
19483273,31090585,4580780,19294390,7247341,1283503,11324222,17434992,34104801,17950592,5433677,9603889,33699956,9244177,26837192,1284185,1965901,21357099,16520788,23445209,5151909,11545928,1276752,24741384,31710936,23797315,20568502,28062827,29421384,4010478,20962139,11116372,25002984,27196756,32787174,5187096,9029977,15666354,3342055,27727916,15042339,27193779,21779020,27719177,7477865,929845,4878628,11808187,33805382,21796735,4128353,19896256,7173240,32218959,16396294,16029103,21399598,30468314,3678731,566073,14778920,15355019,30433396,17558946,1402936,12511640,23335023,3319769,2573058,12670444,28921747,13726895,12677322,16104394,24740684,24668894,893522,15768911,16665655,19614228,30486405,17930752,34876145,34508140,11167738,19872239,27105154,597879,9301720,6804324,14895592,18511024,7394347,321278,24444557,4090287,21088356
33653575,2081289,15515181,33653601,1844194,15168264,23924195,2081290,2608337,15778059,14252082,17307763,6209952,28710753,2835111,9524363,4950187,10012207,28758778,36474929,1857825,2183193,37489525,5832751,10178188,32181539,1632976,32403967,2165383,11002815,13230665,2006005,34693515,11939484,18777006,14448779,12499251,31596861,843222,1204412,5303123,30892477,23984796,20785986,1257514,19848353,2014929,6235174,2136524,2410676,4262493,24891661,788264,1385122,24617259,10040970,13131245,22447892,33015583,1446467,12791642,658518,36024070,7056202,31136177,1362490,81384,6604361,654608,15971562,16165969,20307596,24117219,22321368,1968190,13510362,6547965,858127,11178845,10040960,841835,16008423,5216282,28782747,33653652,1460385,33653617,33653639,25882864,890377,8768978,993110,30675223,2011783,18775306,4704710,299862
611921,20819799,810796,1549395,25312483,20789757,25312459,910757,23487443,5497,28627094,8514,3794049,8393,107872,117302,11949423,23578850,1122534,11667865,614070,32104924,26702968,104937,5266,203666,34431301,26661814,3195124,5254650,28643625,13347640,19036577,19704072,7362671,632007,27,1784628,363387,24894912,13941428,238983,11419775,26643020,33493203,30474622,587923,24894892,1090311,14000045,238972,2222347,137805,3067553,392785,488514,5954,11221453,1252,722201,28748876,33410771,16219318,2989966,447184,11290232,212862,27903690,26094060,238986,904810,168370,3166814,31391612,1801329,3427405,1145832,80571,10932604,110411,43371,29195078,910744,7705565
931039,5932749,6498492,19872456,25706953,3769702,15480067,24349832,7764559,13346571,17884222,26077653,8927771,2649214,3089420,26800584,28096281,27620277,1451352,35294259,19226573,10697582,9060347,25077882,23690791,15062869,26655380,28223616,599695,560495,942903,7099729,32549018,1329931,22641745,26446298,357681,5830987,26195776,31404632,21243212,23519370,16196446,2833537,4330620,1272666,8715146,28061676,1520275,24835467,21912119,34828389,37291353,33044331,22187098,22155032,24560307,29891188,10379106,30808587,10270250,2163263,32542838,29028775,15846674,21397581,16257813,29377344,7223566,21413198,37276358,7411076,30694268,24103275,2931111,11888510,30531423,11061773,4665529,15186239,25838895,29806257,15426083
6093316,27804716,27453670,478996,12779410,75547,9309093,478584,34092787,946945,23584825,4568238,24195339,3620194,4380969,349241,4348524,45547,952189,26127190,757363,46939,4268140,25003905,34133681,1424470,35243741,10851820,35054961,2965621,28107304,32024077,25042195,33507463,11796974,34082421,24163710,28402826,19606628,24790523,19354917,35117189,29455960,237159,5532320,32120717,14169882,19680412,34349757,20638880,35063507,907410,10064545,20929025,32024574,32405591,13815852,15380306,30982112,11421378,7804910,5548784,34647196,13599100,27931142,17286587,21060126,34294743,5017825,31829770,167174,3346602,33750123,27788951,28059353,3955647,8962829
2305374,6267158,13729434,9349840,2310615,2935735,5710178,84822,15428480,7192181,9384267,4924151,30307501,1254497,12127251,12970971,30027163,4011054,12256376,18611173,5694513,3100121,669174,5239185,18566373,1129010,5905330,9467421,5710341,25691817,4591033,1052675,13220460,18065797,35023956,25450557,8767214,4821436,14812631,14562056,326688,1383170
108278,4210958,11693039,3720966,4077502,8044474,8262427,16354995,9090937,13824123,6073097,308770,1210071,17303641,3720868,10995659,4137249,8042529,25331009,10604766,481872,2893713,7887296,13633443,2796081,20304586,15090814,28726977,4056288,4596755
30779589,26873220,2649031,21546187,18849374,24254047,26096505,3091591,27174281,25033964,17152449,3016562,24808739,2476855,28257573,17752746,14089735,35113192,7551773,27022174,27866077,12446895,35810120,19406251,25661063,1801829
991475,34752262,8251925,19831555,25136308,12159312,1200050,23049298,12765913,18292022,7467217,10154685,17821820,7363211,8665467,8594752,12225546,2296970,16986815,5400018,14003349,33076155,14663768,32409782,714074
1501888,24395109,19241830,11545371,13619340,7212432,27024702,6394704,12048721,23718631,31375455,7760890,23770421,4039952,3857240,13631558,29807436,18453077,33791453,30019356,3301400,25837286,23774298
35446456,943149,3781859,417389,535266,12983151,21170375,28834044,9831101,25476601,2916197,8710734,14410778,14238949,15778981,24850617,11412473,6714663,7833168,507775,2916712
19745004,20919134,26747622,20882412,21388550,20882845,24750581,20894140,20881761,20230364,22234412,20897575,20558462,20921872,27311720,271714,20894654,30701212,27293877
19257170,29491240,24951510,20100867,19692503,10975056,10846437,21992036,10126908,10045175,9530789,28939972,18194030,13695735,27530076,20460946,9325315,23810532
9139165,12498335,26050796,781028,19031487,29972131,9996255,10827035,22395078,11452644,3757512,7083240,21116798,8486799,7586424,10067157,29917715,17458040
27575147,5710848,28011613,18825519,3214406,9534760,19006435,10755256,24664810,21338881,15337722,23021810,13810259,27758092,23407526
17397011,6607925,6659004,17293189,17374588,4435792,28677940,7792553,18689903,5860977,5474822,3149845,17374628,10344201,19097645
27776551,15435,14474326,19154916,17324120,23403252,30162008,37238205,29939198,35489567,17327535,65252,7209439,34495913,29105003
4912314,3638964,29925961,17728164,5481861,31858042,8966356,22390925,24474126,27576132,10557109,24474138
17919669,32475785,355634,24871990,7653178,2481963,3867127,24386993,14536054,1466922,6281902,32940722
1084114,9403933,30678362,758079,8629417,2556327,20897561,23198783,8295205,21831446,16286131
17372733,2055965,22387458,3455070,30644093,18997610,22584039,11896413,2006876,19390712,20905275
25606869,1372780,10399553,1020639,2932773,10399273,21741875,24669372,4723248
3594497,2996011,2228226,25324340,18889409,3198415,2510503,10822741,19124554
12414082,23540628,22137709,30415285,18399519,15510233,29688210,14105478
37579760,6255503,24774804,10066825,30056447,4066227,931135
5806776,6668676,2729788,24612415,5474834,17157565,7789923
1195004,22982974,7639232,203076,366200,7613257,10459531
30210113,515585,10664,1962219,10453695,17832726,1028340
25184469,24382273,25940652,26927972,31051234,32883613,25218927
734934,15712730,28671602,33365023,26820697,33336112
3449583,3449635,11581452,258750,13653550,4007018
8135462,16106422,15221515,7918325,35095498,2665618
5346495,14406721,6660536,13934856,35686677,24865368
30859333,12584841,14204295,12591371,8271291,28924109
10391073,8710321,26437605,9478219,9703957,33264452
29217912,14225208,17620347,16185172,29996513,21449162
11396385,20728874,27562508,25592861,27150322,25652980
11778024,16819795,20310822,16523688,10041891
2293158,13744591,18219900,3215654,9671862
21831425,12310030,16630147,9992330,6082996
2681994,6296790,2090979,4653065,13753636
28238422,4164482,1431547,3193719,577245
16999953,18533350,18026324,16152925,22527813
3579088,1232968,1148352,6182775,596892
27549019,13078968,22369178,527644,11264371
17671906,2917192,17912002,16184890,11369603
5282596,32102712,6115789,3080613,5312648
11176360,34856295,11688522,34855687,17625480
729744,35876853,22577138,671825,30349984
22737329,14241623,21909749,22737337,22737333
3623050,6054707,15171934,14159669
12296490,16831466,10969551,8711353
143580,15670215,27823188,6862780
22965155,27652771,1380117,9528819
1217614,32474675,3988342,31268331
19859302,20260602,20260834,16745868
10469184,10350614,8745199,10642675
6884828,24946152,3329386,14798348
19272315,23115931,18225913,27452807
27561243,30430269,27148891,36328728
19939216,6543378,16384837,22252196
26885032,26885919,26650305,26927081
10435644,10707658,16297763,26553597
3308958,3288595,16849857,4973784
6506651,21950873,17923502,21950910
79712,98540,79352,1009207
15350898,25738703,19008038,11753734
24198103,18409797,14430294,7253769
11446206,1105519,11446601,35242228
3786218,1606654,465681,28769114
27433386,25537901,25538333
4025121,13049233,16851127
1787757,8843683,16726595
3988087,588600,71019
8569918,9615328,24917465
15601851,24571765,23899906
2351384,2351391,2351609
14981376,23332350,1181927
23148176,7480345,5373551
4331833,4331836,12244838
5048251,4989235,641512
17931173,26494782,17815037
22873447,24984705,21129265
25252102,15901046,911765
11921752,20004472,36058442
21386310,16691792,16688238
12892263,13345709,16962074
6907993,7673810,18550041
455600,28054492,13575283
26658897,25274085,4110016
24500594,4648505,13384052
23876490,21679569,21700420
17780645,2508083,15974409
16366081,9252533,22795312
27790033,15145867,6404963
2067253,30183842,9511641
17482306,25959820,13392416
4291387,6766558,7508411
24774658,6670942,6780767
20021829,26235440,24718080
28305425,26825462,28394156
6578551,8100172,5715599
9954101,14982460,16262387
25617835,18818187,19868180
32475058,8780590,22361331
23627382,27227932,22148545
16180517,16180304,5952670
12912885,13667312,12204593
3876119,1142976,2634628
20264700,19928304,19927831
28882767,7748227,447036
12380069,7873535,13576006
1036336,2661753,19099484
32270084,3669065,24910542
2594187,13257961,7529257
27563721,31315021,30921526
14640193,9521528,11164718
21347346,31492490,29103567
6612466,2203645,9482875
20297645,9004241,19981805
33588118,3606738,17163720
16053994,7765812,5262776
6015874,6049573,6052672
21222979,18351718,10107472
2567844,5298790,15189073
27089359,7512484,8290123
15460666,21611069,15452919
32969220,34423464,32271212
15928042,21244505,6452529
9568894,28949681,33400802
21748344,37613710,34927706
34870728,24829371,35648870
8779606,23206290,20773773
16241224,25126616
21548299,17784299
128476,606956
3038446,7786818
26119962,26399616
10037542,13739356
28155823,18023059
24336212,25104780
11924873,11617504
5721837,1419138
28669836,17301522
589584,616448
3447593,22942790
3557653,2968000
2752522,2751199
7961991,7968417
24400684,25841126
1093228,17049596
1157388,1332134
695611,12710059
585285,8792127
13080550,52287
1211978,380961
1312351,14299077
507,2300694
11931032,12136863
2948949,3983388
16174770,17592572
5811958,12164369
2331534,1599151
5731348,8884539
2370458,4423776
2006302,3171862
15188780,27764892
22652644,28199205
847885,29249482
22660201,22993377
2536587,22507007
25567730,30093172
5888353,9908723
12445598,7876204
14757903,9979119
12646044,4297273
16652218,16764080
17224370,14724975
1219074,3910945
11682335,486550
692528,854078
15508537,17084864
11851236,1064563
12468921,8276387
3238243,2023124
4079740,2297550
14087781,23291630
1599397,2338279
1632980,1301745
16843183,20110347
18342541,20725617
7741856,9393759
16860049,7177096
27427417,27427758
32848140,10780607
5612317,12706290
9257808,15907354
1287859,2156455
8270619,4197769
213469,867564
12820537,261943
1466080,6780534
1516094,4738266
27790789,26873147
4434126,730070
7344953,37690
25627422,15800559
3468294,32452938
18107697,16349163
13807606,218157
13305534,29985850
484788,919161
5775917,22480578
6486826,6645850
13672849,32170696
1844251,3796237
3911317,3885202
26229585,15309233
10932532,557980
2381732,2310495
1984460,1920851
764708,21394954
22002058,30649544
18529961,18421590
22271793,3813151
8266573,19529740
10183514,9879953
27888295,4000279
22663585,17075030
30198400,32545743
72690,27609645
30872453,30805535
15947557,24993103
4597815,2788503
26964106,29628695
7910045,29882024
19524397,6898391
16746795,24325875
22844223,19289265
5617672,26648250
30210846,16584540
26066727,1861458
31001374,30144828
31227376,31227320
16026402,5550567
4243142,33945
3662176,6246304
32531480,268027
34597195,34837037
11909121,26033134
34327471,34326028
34819734,34869070
28360638,32954806
7458003,7357595
153204,28269754
15836199,33744138
1382471,1381673
3019537,3416274
9008200,6899875
9896583,34122184
9207280,15861746
23116127,25273785
34268206,27876939
27654303,34823916
15581687,16158381
23398306,12907373
6855801,32093977
8981131,14747279
29704274,30043131
23434056,10375607
11819493,12038459
22521755,14116604
2659467,29268631
19143802,790359
21875770,34659664
35104756,5225735
26307245,26308508
14051004,10199599
5317353,26883938
13527761,19467101
35485373,26870928
2776635,3759620
4335022,3626679
9852918,30910514
36099221,30660747
8711354,9925552
31346719,30959449
4216175,15830664
32832010,26996090
17815129,17788368
34786988,3489194
26316966,37993459
1936771,20300177
2611311,21877014
19651495,86149
27388642,24947768
2316191,13421878
11914939,9994688
501687,19989216
32362828,24031839
14735429,31923165
35640229,37559299
16735401,2750721
19141770,19141754
32496221,36316259
29677079,17956128
27775665,33585061
29473314,15838785
21849349,21451305
28183683,28183758
