Source,Target,Weight
32024574,27804716,12
32024574,14169882,2
32024574,27783162,2
32024574,27828339,2
32024574,25003905,3
734934,27591558,6
734934,36681087,1
23096959,30081813,1
17508889,3594497,1
13347640,363387,3
238972,363387,4
238986,363387,2
27388642,24947768,8
9603889,2540368,1
41330463,39840932,52
24774658,1362490,1
24774658,2410676,1
36960321,36960293,19
13347640,238972,2
29215251,10045175,1
40053602,29891188,1
30325550,23096959,3
30415285,15510373,1
29217912,29996513,1
5952670,16180304,1
9244177,30541396,3
4129065,206084,1
13078968,321278,1
238983,238986,1
37232897,18421590,1
36099221,33148320,2
19097645,2729788,1
38863124,24560307,1
31492490,29675401,8
31492490,29137950,14
501326,259691,1
16180517,5952670,2
734934,26884724,5
36831081,10041891,1
788264,263379,1
33653601,32897150,4
9214768,4106792,2
20580498,26509369,1
32024077,27828339,3
32024077,27783162,3
9998516,9787757,1
1142976,2634628,2
119955,168370,1
38011696,32351642,3
33119347,28627094,3
40508605,40555844,4
19861213,4037197,1
19407947,12926963,2
23127683,17925227,2
13279839,10391073,1
16297763,10707658,1
12499251,4950187,1
17327535,65252,1
566073,34876145,1
40042361,12450349,1
8514,27,1
32405591,24195339,1
16831466,8711353,6
27788951,27828339,5
27788951,27783162,9
123299,6884828,4
34538029,34294743,1
36835663,943149,2
4973784,3308958,2
34262857,36883823,2
23594674,19390712,3
27420524,20882845,1
11796974,1424470,1
4635510,3638964,1
28283593,23096959,1
24790523,10851820,2
400664,11545928,1
16469697,10908696,2
41269908,14089735,1
33745687,33746310,2
238972,168370,1
247278,5577220,1
22767401,2649031,2
20653934,26509369,1
13410867,597879,1
7918325,2665618,1
671825,729744,4
8962829,2476855,1
18708438,41607866,1
11545928,34876145,2
29623856,5532320,1
35243730,34294743,1
9500075,18830277,1
8962829,10064545,2
28404361,1181927,4
40518025,40555844,1
3629537,206084,3
7083242,23096959,2
27591558,26884724,1
37584261,29946971,2
10707658,16297763,7
4128353,11545928,1
16165969,11939484,1
658518,33653652,3
5672873,5568076,2
4106792,8730949,1
1797133,8514,2
7789923,5474834,1
6659004,6607925,3
238986,238983,1
18248068,8514,2
26229585,15309233,3
15309233,26229585,1
19504824,1267320,1
24636787,25312459,1
24636787,25312483,1
2195723,5298790,1
34138622,33653601,2
12785038,6452529,1
23574897,3449635,2
24195339,20929025,2
11742728,481872,3
33822149,30325550,2
11589713,15045751,1
18402447,16286131,1
1801829,2649031,1
40508605,40213252,1
4128353,321278,1
10399553,10399273,1
26516210,28283593,23
3342055,4090287,1
16557964,16557832,3
5710341,15495333,1
39003227,2351384,2
33653601,33655518,1
20580498,22442668,8
18430752,16607898,1
25993378,26229585,1
35969237,15045751,3
36895421,32897150,2
15508537,7691631,1
3678731,321278,1
1385122,1446467,1
22844223,30041889,1
16831760,203666,3
33148320,38126184,4
23770421,33791453,3
36883823,34262857,2
16241224,25126616,1
22737329,34927706,3
658518,34138622,4
23652126,1695405,1
17372733,18997610,1
19149794,23229746,1
10697582,18460320,1
24829371,34870728,3
26181278,19483273,1
26181278,20343475,1
11939484,15778059,1
38386462,11061773,1
1301745,1632976,2
27193779,321278,3
40225364,21233191,2
16384837,6543378,1
25891160,19872456,1
25891160,15062869,1
25891160,18840003,1
5532320,30982112,3
6804779,13527761,1
38760297,7994556,1
2835111,37489525,2
1181927,14981376,1
400664,34876145,2
11935993,2165383,2
2729788,17157565,3
27758092,3214406,1
28643625,203666,2
10975056,9325315,1
481872,4056288,1
2729788,7789923,4
29915977,4723248,1
13911118,6804324,1
41162747,25126616,1
10178188,17307763,1
29195078,203666,1
27729926,27729907,3
6729631,39640909,2
2006302,720294,8
40212760,17528018,3
32102712,13221727,1
10579297,39577429,1
22736562,16286131,2
32485326,34927706,1
33354438,13753636,3
31046054,37093142,3
3910945,7223566,1
37079565,27713859,1
16386099,34876145,2
21347346,29675401,2
11796974,952189,2
12892263,13345709,1
30565487,23096959,1
32033179,11778024,1
7363211,3370128,1
32351642,38011696,1
15045751,10247874,1
14159669,3623050,4
40555844,40508605,6
36859528,21386310,1
27591558,734934,4
203666,28643625,2
28223616,21413198,1
521583,18863040,1
18863040,521583,1
15189073,5298790,2
27,168370,1
39643904,21641241,1
24669372,4723248,2
4077502,108278,1
40880507,7896002,3
11688522,34856295,1
3807749,3812481,1
39640909,6729631,4
17372733,19390712,2
27072955,16008423,1
39266291,38133364,1
39492526,11061773,1
30678362,8629417,1
10908696,16469697,1
22719188,1283503,1
1801829,22767401,1
25476007,14089735,1
5474834,7789923,1
13221727,15884459,1
13599100,5532320,2
13421878,4597760,1
1090311,25312459,2
12467623,7691631,1
734934,28568087,2
34927706,22737333,6
11778024,11061773,1
21167090,14089735,4
10320928,37291353,1
9568894,34138622,1
22974806,30541396,1
22974806,9244177,1
21291185,2698821,1
22737333,34927706,4
11688522,34855687,3
16203458,35786536,1
23215103,11167738,2
17417350,34294743,1
2552682,4597760,1
4597815,4597760,1
4514536,4597760,1
4046291,4056288,1
21942491,39009740,3
5853229,931135,1
14211461,11939484,1
10064545,8962829,1
14712850,17089728,1
22137709,18399519,3
5532320,34355781,3
16501535,34876145,1
2081289,34693515,3
1801829,14089735,3
34870728,24829371,1
321278,23445209,2
18891741,37489525,1
22737337,22737333,1
16563587,11225014,3
15901046,25252102,1
2649031,22767401,1
12708085,15901046,1
9174191,507775,3
10126908,9325315,3
34105868,10697582,1
26291234,32823958,2
22442668,36960293,1
22442668,7691631,1
2932773,1446467,1
33655518,33655535,1
30683413,26505295,1
13127985,1200050,1
33746310,33745687,1
26316966,3122202,1
658518,14993021,1
21915931,17958761,3
13049233,4025121,1
20580498,11225014,2
15404425,10391073,1
20558462,19745004,4
38276094,20580498,1
33689746,14993021,1
14993021,33689746,1
32432966,32356253,1
36683926,734934,2
24198103,14430294,2
10391073,15404425,1
10391073,1431547,1
3758878,5476048,1
33653575,33653601,1
14993021,1385122,2
10175031,3594497,1
39659730,106310,1
39009740,19745004,2
1695405,23652126,1
27193779,22736886,4
33457642,25126616,1
7691631,10247874,1
28568087,734934,1
22285649,3301400,1
36883823,11061773,1
34262857,11061773,1
460078,12169108,1
447184,363387,1
23674901,23674586,1
2138392,3565779,1
8962829,14169882,17
714074,12225546,2
18196184,12256376,1
10399273,4723248,1
23384500,23146519,2
1020639,9120498,2
1489635,27790033,1
3757512,9996255,1
28182521,19939216,1
10985948,7467217,1
27931142,27783162,1
27931142,27828339,1
27931142,27804716,3
27931142,14169882,5
27931142,27788951,4
27931142,25003905,2
869754,19994257,2
17303641,488514,1
14430294,14132156,1
27193779,10187082,1
6358188,12418525,1
3195124,588600,2
2897853,14211461,1
21244714,1362490,1
33653601,36895421,2
12256376,30084005,1
19745004,997338,1
7748227,447036,2
488514,8514,3
11344473,25008788,2
1390248,206084,1
33653601,658518,7
23168206,5710341,1
40254610,203666,1
19272315,27452807,1
10247874,22642120,1
15045751,22642120,1
11589713,11225014,2
25252102,15901046,1
15901046,9750588,1
12450349,596892,1
37301843,36747447,1
38273403,36747447,1
1748738,8514,1
9467421,1200050,1
23937466,10041891,1
24894868,1090311,2
25527782,31409916,3
24474126,10247874,1
11796974,27828339,2
11796974,27783162,2
23116127,36898319,1
36898319,23116127,1
36789116,16752620,2
37154906,3638964,1
27193779,34876145,4
9139165,9996255,1
6884828,123299,1
17645158,9393759,1
17528018,40212760,6
39178161,28796010,1
9325315,8715146,3
1390248,481872,1
20329783,8576730,1
14204295,9580168,1
8514,32104924,2
2743221,34876145,7
26750407,19872456,1
895341,24829371,1
33791453,23774298,2
28611747,39164702,1
17448603,34876145,1
19721399,25179529,1
20580498,23096959,3
7251076,2983241,1
9325315,10126908,1
1385122,4704710,1
29925961,7691631,3
3080613,11002815,2
1424470,4268140,2
39909775,40924266,1
25218097,14119537,1
27804716,27828339,4
19360616,7691631,10
38696867,29268051,1
34739117,37489525,1
841835,15830664,2
39164702,1844194,2
843222,1460385,2
11061773,38386462,1
4585757,2510503,1
20391375,16394957,2
41516944,34757137,1
23403252,36463352,2
36463352,23403252,5
18997610,19390712,1
23384500,26567881,1
35229527,25312483,1
23623214,14145700,1
32486256,7691631,1
39994294,34315331,1
18421590,37232897,1
21641241,39643904,1
6660536,13934856,8
27729907,11225014,1
35452812,29028775,1
7827564,42929964,8
2067253,19292203,1
19133426,19014728,1
757363,167174,1
12756992,5108029,1
7639232,6094683,1
30415285,15510233,3
7994556,26931359,2
11290232,23096959,1
15510233,15510254,3
36960293,15693680,1
22527161,1725199,2
14225208,21449162,1
8941695,658518,1
42364482,32024574,2
9325315,321278,4
27494663,22642120,1
16243570,65252,1
1460385,28710753,1
6248645,28710753,1
10033465,7045004,1
38711355,27804716,23
19753195,15778981,1
34725861,42031158,1
28221116,1549991,5
919161,30358412,19
1549991,28221116,3
40804661,22355214,1
22355214,40804661,2
33653617,32897150,1
21641241,23096959,1
5108051,12756992,5
11780463,4365205,1
19508798,1607357,1
21060126,6093316,1
14448779,2081289,7
417389,132108,1
132108,417389,2
3342055,34876145,2
33002637,34262606,1
29478506,34262606,1
34262606,29478506,1
14089735,2672652,1
42292249,8634788,1
23876490,21679569,3
21049071,31267813,1
13591023,7470534,1
3449635,3449583,1
3449635,986551,1
36371959,16180517,1
3035586,1446467,1
33054090,38187960,1
27729926,1064563,6
30388450,4176043,2
2151913,2996011,2
35563024,41826844,1
32273268,8594752,1
21233191,32023078,1
32023078,21233191,1
39073784,1440272,1
39073784,14430294,3
15045751,27494663,3
9461481,28366058,1
19360616,36960321,2
14445965,11921791,1
29663916,16522983,2
29663916,13429048,1
16415622,28062827,1
38307428,40508605,1
23924195,2183193,5
16185172,21449162,3
34495913,34007042,1
895341,6235174,1
1090311,25312483,1
20724,24571366,2
24571366,20724,1
5625,8514,1
5625,106995,1
20460946,321278,1
8715146,20460946,1
8715146,321278,3
206084,20580498,1
781028,24560307,1
18198033,2296970,1
25008788,11344473,1
13695735,20092180,1
36900260,26509369,4
20919966,20919134,2
28687186,29097304,1
7691631,15045751,1
24560307,29028775,2
7691631,23404839,1
42742748,34495913,1
8486799,10067157,1
2156455,1287859,3
25273785,23116127,6
658518,1385122,1
6862780,143580,1
5731348,11403699,5
3885202,30776365,1
1090311,168370,1
20312497,32023078,1
29943859,8629417,1
19872239,321278,1
29410246,714074,1
34275039,33898786,1
14186284,597879,1
27193779,3342055,4
41642019,27776551,2
31873557,15728293,1
27783162,27788951,2
22023776,23499637,1
22442668,29500061,2
7691631,37093142,1
5298790,15189073,2
36960293,39969450,5
42245715,6498492,1
31524768,321278,1
24132515,23899906,1
20460946,8715146,1
15653572,8049897,1
20580498,40686014,6
5710341,9986619,1
2304599,8514,1
30043131,29704274,9
42546102,5312648,1
23620005,37489525,1
25312483,35229527,1
8039659,865412,1
30921526,31315021,2
3877327,17761383,1
15382297,18802640,1
16924500,2968000,1
11391151,33653601,3
11379921,21172715,2
8043756,10256919,1
28611747,33389183,1
911765,25252102,2
2183193,33015583,1
17132838,16191201,3
18193978,26820798,1
5312648,15884459,2
206084,27555776,1
7045004,10033465,1
2351384,39003227,2
19994257,31404980,1
2381732,2310495,1
27494663,10247874,1
27494663,15045751,3
24468283,11344473,1
29629333,31046054,3
11450181,481872,1
23540628,22137709,1
22137709,23540628,1
16557832,16557964,1
23492806,34876145,1
23591918,34876145,1
33689104,34546968,1
33653601,11391151,1
29941153,29941222,1
29941222,29941153,1
841835,28710753,1
39156591,20580498,1
24067383,931135,1
11396385,25652980,2
39105347,27549019,1
20882583,19745004,4
8594752,7363211,1
41826844,24871990,1
32475785,24871990,1
2931111,1451352,1
23059575,31046054,1
8711353,16831466,7
6838921,33822149,1
35517126,11289812,5
26509179,23096959,2
17620347,21449162,1
11778024,26191912,1
27442967,23831045,1
3149845,24612415,1
31436996,13739356,1
10533455,929845,1
30415285,29688210,1
32897150,33653575,3
15907354,9257808,1
6838921,7691631,1
6687522,206084,2
23570030,41092776,2
6670942,6780767,2
19843509,14169882,1
31267813,12048721,1
20343475,18446225,1
4723248,34876145,1
19872456,39316027,3
8486799,3757512,1
21337107,22684655,1
30565487,22883982,1
5254650,25312483,1
1811965,10664,1
26950457,9750588,1
4279682,321278,2
38101769,27788951,3
12418999,23096959,1
3720591,108278,1
2996011,2151913,1
37693926,6082996,1
2672652,34876145,1
2510503,2228226,1
39009740,20558462,1
5839692,34876145,1
16554739,33370332,3
28727808,9998516,1
39211337,26507037,1
15584464,23096959,1
9568894,37489525,1
34068092,17386215,1
13934856,6660536,1
19387849,4978045,1
39916403,7530570,1
22736886,34876145,1
29268631,2659467,2
14247166,10247874,1
7390235,771016,1
23135537,20390951,1
9384267,34876145,1
9979119,32885727,1
16396294,34230966,2
11921791,14445965,1
20653934,20580498,4
32897150,33653617,2
2310495,2381732,2
19927831,19928304,1
19928304,19927831,1
9568894,10035842,1
17761383,3877327,1
18633326,3877327,2
28006861,27442967,1
23831045,27442967,1
1362490,3060959,1
17084864,15508537,1
20724,15045751,1
21060126,12041782,1
2857233,34876145,1
16180517,36371959,2
24829371,2183193,6
39969450,27051771,1
512295,6296790,2
28867390,19711806,1
28782747,858127,1
25179529,19721399,1
17003578,596892,1
7718287,42929952,11
5254650,35229527,1
2917657,507775,2
38434858,1460385,2
2884603,1049095,1
446086,1717192,1
1717192,446086,1
33653601,33653617,1
4334538,184460,1
2203645,2725544,3
460078,12256376,1
30722866,35648870,1
1090311,20619044,1
11198185,26554,1
24390283,20785986,1
11344473,24468283,1
19133426,3594497,1
6182721,3149845,1
30337170,1549395,1
31136177,12791642,2
28627094,20580498,1
29675401,31492490,1
29675401,21347346,2
33653575,32897150,1
27776551,41642019,1
1267320,34876145,1
38370963,4287066,1
36535156,38565895,2
2560988,34876145,2
7827564,7718287,1
39003227,39006903,1
3594497,17508889,1
16008423,6235174,1
31581044,1390248,1
26291683,23393132,1
1893681,43371,1
8715146,15426083,1
7804910,33507463,4
12601374,29028775,3
14294585,4176043,1
41826844,32475785,1
32403967,1460385,1
8049897,6235174,1
11994902,23096959,1
23059575,7691631,3
34007042,34495913,1
22023776,34876145,1
1302990,29728425,1
29728425,1302990,1
40924266,39909775,1
25522582,1390248,1
5731348,1385122,2
38126184,39923176,1
3838278,321278,1
21909749,22737329,1
20619044,1090311,1
19872456,10270250,3
7807399,20665349,1
4981792,108278,1
6093316,9393759,1
1446467,206084,2
206084,1446467,1
65252,16243570,1
36463164,18777006,1
18777006,36463164,1
11061773,321278,2
37489525,34739117,2
19935833,728994,1
36535156,38952298,1
5187096,321278,1
31090585,34876145,1
21060126,20929025,3
40686014,20580498,4
3060959,1362490,1
16665655,321278,3
22442668,28366058,2
24940807,2750721,1
16746795,24325875,1
11002815,3080613,1
2725544,2203645,1
19390712,2055965,1
15884459,13221727,1
30028892,19872456,2
27193779,11545928,1
747698,3678731,3
1440272,14430294,1
30892477,33653652,2
20665349,7807399,3
41394410,41394408,1
41869823,33401957,1
22737333,14241623,1
6547965,993110,1
11939484,11403699,1
20307596,13230665,1
35520634,29891188,1
2410676,1362490,4
612587,5672873,1
6543378,19939216,2
8962829,1424470,2
8962829,13429048,3
6670942,24774658,2
31544185,15259244,1
10969551,8711353,30
29434046,35307583,3
34230966,34876145,1
35597922,32707901,1
15800559,9517720,1
25032644,21399598,1
31256533,34396268,3
21172715,11379921,1
18410674,17453060,2
40686014,5672873,1
2750721,27466453,6
2750721,4803400,1
22046023,2129739,1
23403252,23116127,1
23899906,24132515,1
41646393,23403252,1
23096959,27729907,4
24165519,23021810,1
1385122,1460385,2
943149,36835663,4
5282596,1385122,21
43405650,29946971,10
23950745,3757512,1
17374588,5474834,2
17374588,7789923,1
40446004,4025121,1
317757,32666849,2
7363211,8594752,1
943149,37082871,5
43527860,27442967,1
20415251,7691631,1
42875798,42875638,18
36960321,7691631,3
41557420,38711355,14
41557420,27804716,11
41557420,27783162,5
41557420,27788951,6
41557420,27828339,19
41557420,14169882,2
23086156,28138406,1
14909673,19864741,1
19864741,14909673,1
30872453,19002414,1
35562367,893522,1
40137474,206084,1
19650204,65252,1
910744,910757,1
17374588,19097645,5
40508605,24560307,1
36895421,33653575,2
20929025,6093316,1
15510254,15510233,1
28796010,15388290,1
25312455,1090311,1
943149,38273403,2
42446752,17582613,1
11688522,11176360,1
2055965,2003641,1
19872456,321278,5
36580101,21233191,1
8432681,8411137,1
28305425,40177216,1
26931359,7994556,3
28687532,843222,1
19147632,10697582,1
24474138,3638964,2
31409916,25527782,4
33866783,7691631,1
42739847,4039952,3
2316191,13421878,1
4637221,13807606,1
24474138,6670942,1
42031158,42834507,1
32440005,943149,4
25889832,7691631,1
29243719,4110016,1
728994,501326,1
25837286,41003843,1
19863257,9325315,1
18477927,9384267,1
447184,1252,1
19387849,43506004,10
24373694,858127,1
22148545,23627382,1
33605063,12256376,2
16328098,24560307,1
7177096,15870488,1
11589713,17728164,2
29201308,29146289,1
460078,321278,1
19360616,31046054,1
31635991,3319769,1
17832726,10664,1
36681087,734934,6
39923176,33148320,2
18802640,6235174,2
8635901,5932749,1
8962829,12716501,1
8962829,11621778,6
1200050,25993378,1
1200050,7613257,1
2019,32104924,1
24195339,10064545,1
34555538,21233191,1
30776365,3824442,1
30892477,3489194,1
7751264,1460385,1
919161,893522,1
17374628,17374588,6
11753734,25738703,2
599695,18609427,1
17374588,3149845,4
11672345,20929025,1
9094192,37489525,2
37489525,17689377,1
18410674,19285766,1
13753636,6296790,1
25273785,40841283,1
43814778,5839692,2
43191201,34138622,1
447036,37489525,1
20460946,15426083,6
42547221,43558392,1
23652126,1695406,1
30175039,10391073,1
10152133,3678731,1
43842853,33653601,1
24031839,21233191,1
27713859,37079565,1
13753636,19238853,2
45296292,34105868,1
24331457,734934,1
734934,24331457,2
5932749,24331457,1
2720287,32969220,1
29796836,8514,1
39316027,19872456,2
10800667,3989388,1
29561893,24560307,1
24560307,29561893,1
37959073,893522,1
3638964,24474126,5
8077957,7262203,2
33370332,16554739,1
4743255,3989388,1
37093142,31046054,1
22791752,28710753,2
19606628,20929025,3
44654569,6975711,1
23276718,10391073,1
39467743,29561893,1
2857373,7691631,2
35307583,29434046,4
29796836,3391269,1
3391269,29796836,1
39266291,22737333,2
11167738,28062827,2
1390248,263379,2
34105868,34082421,1
19872456,873328,1
18342541,17668033,1
1181927,14531737,2
23398306,9061947,1
34278988,23229746,1
15728293,31873557,1
13567873,6094683,1
37811967,29946971,4
35690871,34105868,1
2006876,2003641,2
