Source,Target,Weight
4156651,7053637,1
5152285,20249391,1
11180687,72945021,1
51777407,38711355,1
63537249,24560307,2
20580498,7691631,2
37734226,9309093,5
80731634,84356460,1
72486620,61916357,1
20929025,36891867,1
33909634,70202506,1
1133930,18150451,3
16381571,6296790,1
1778471,1362490,3
15778981,60115618,1
39879019,36214040,1
49643229,89718965,1
39266291,94809430,1
11969507,9252268,1
21052744,3786237,1
78142754,78142661,1
31211061,23637027,4
70202506,35709351,1
101440046,101440070,3
101440046,101440089,1
1163555,1103607,1
14727320,74694616,2
56345610,3228363,2
68850721,3228363,1
61431422,9120498,1
41889031,81237988,1
26726495,56451112,2
47515815,41881900,3
82846397,80731634,6
58559694,9384267,10
91042305,168370,1
75686596,74175805,4
25462659,18055618,1
87396203,29666602,1
70857304,11167738,1
914603,18609427,1
19951562,19745004,2
18703240,15778981,1
65504216,41881900,1
29244300,97621363,51
36960321,36960293,4
36960321,49598840,1
31211061,29551018,6
9384267,27193779,1
85355074,14005591,1
4287066,49966855,1
12088232,3228505,3
43776349,28710753,1
3944100,20287787,3
51478266,57939112,2
6838921,73823302,5
13384052,1099265,2
101408117,53077478,37
35575694,321278,1
57939112,82572869,2
36891867,321278,2
108278,2132207,2
69590701,36891867,1
69590701,3678731,1
4106792,45717250,1
18935740,1145832,1
37571213,29261473,4
1064563,507775,1
30666740,27729880,1
31211061,24609401,1
843222,16587283,1
62910606,11677934,1
3250243,8514,1
80234065,8474379,1
101408117,103185781,10
611921,488514,1
57239170,15634981,4
31211061,6235174,2
58152695,3638964,1
43160685,481872,1
20773773,3786237,1
78879468,3228363,4
52104368,28061676,1
91844116,29918975,4
57939112,72891330,1
1917262,4084908,1
3803067,4082721,1
4082721,3803067,1
25131903,890377,1
58960825,43465675,1
59194078,28972890,1
101663090,39592840,1
39512055,2410676,1
92424220,24560307,2
83007597,28061676,1
3228363,321278,1
6296790,21741891,2
2081289,25860190,2
101684931,6093316,1
701765,40891892,1
33450119,3301400,1
103240029,10041891,3
117741,4164482,1
45750507,75104123,1
80265366,80234065,3
54393307,60872406,1
58075283,3228363,2
64546309,52855516,1
76508594,34302698,2
44406904,70202506,1
72523920,38229284,2
99026014,99027486,1
59902216,40891892,1
40686014,20580498,2
6228403,6228378,2
49970642,52855516,1
80037949,100080785,2
31288958,5561238,1
37489388,44250834,1
41291958,19939216,4
43776349,54980593,1
49970642,75785147,2
80465011,52855516,2
5532320,7804910,5
56353740,70860688,1
101817969,26192117,2
62367558,9384267,1
97463561,38307428,1
13111330,13111393,1
24195339,42481664,3
42541957,50603846,2
1084114,2556327,2
50603846,42541957,1
34739117,37489525,6
61406464,11730342,1
81850273,27051771,1
21741875,4723248,3
75404146,92716590,1
75404146,63097460,2
19866730,67070359,1
84575398,20580498,1
70202506,3698588,1
70202506,5561238,4
70202506,1966991,1
16563587,11672345,2
30161665,29561893,1
648332,7921466,3
965782,2518028,1
52855516,53238813,4
2518028,321278,1
83007597,10270250,1
62367558,49970642,1
49970642,76734068,2
41568744,4989164,2
791477,63891310,1
791477,53175327,1
83786054,16256144,5
117741,40154083,1
37490572,27193779,1
27051771,23096959,1
67962648,11730342,3
58559694,13021798,1
59510229,49597898,16
5400018,20929025,1
1572659,7349234,1
27729926,20773773,1
790359,12670444,1
51951003,7804910,1
60874241,90314488,2
85178129,28964450,3
31492490,54984270,6
18625275,321278,1
78879468,321278,1
69887490,321278,1
56345700,321278,1
57163593,321278,1
75419385,321278,1
100014477,2410676,1
20096276,18055618,3
55790864,6662075,1
36618494,6670942,1
87849371,20785986,1
15730865,12007030,1
53446399,3228363,6
53434938,3228363,11
13530047,16183015,1
78890731,75104123,2
27193779,92652320,1
43574643,23391501,1
58488264,17672427,1
72561955,47580020,6
87849371,89419368,1
100997690,27193779,4
19498290,60832323,2
24728650,13779937,1
17761383,3877327,1
84744614,37448451,1
5187096,27193779,2
17728164,93446043,3
40322074,66836598,1
88668619,65600975,3
80988348,84221732,1
93444615,27576132,1
54153293,3228363,2
73958414,73960749,1
13628513,70202506,2
101384508,82841836,2
5581406,14291040,1
5581406,11969507,2
63640766,3638964,1
102142813,44739044,1
67763937,12256376,2
49295278,12256376,1
66363927,1446467,1
16316451,23357588,1
96186389,41881900,1
75261597,14204295,2
89745802,5349565,2
41881900,59352389,2
16416867,42436885,2
42436885,16416867,1
14878369,64961169,1
29551018,44671095,1
43603871,9384267,1
29455960,10851820,1
41622355,21233191,1
64727877,64727947,1
18993814,5108051,1
64727947,64727877,3
12440855,7691631,1
4147239,103045727,1
6296790,21052744,2
82801745,8514,1
16563587,48004987,3
42875498,33653601,1
75686596,75322405,1
26820798,321278,1
20092180,10126908,3
34105868,7804910,1
84799251,41881900,2
81806779,23338716,1
7204315,269333,3
52382779,64340188,1
64116410,31492490,1
21953642,21436816,15
101068622,49970642,1
38846214,35640229,1
12004006,1145832,3
104444001,5569059,1
77603659,28964450,1
13600500,31175016,1
38460192,63985235,4
52690290,17728164,1
34629135,16286131,6
32836701,65028606,1
4095287,168370,1
1147463,52855516,1
96429665,4147239,1
10247874,7691631,3
98288588,17662022,1
68725774,37953959,1
95178375,82095231,1
82095231,96570773,1
1049095,1446467,1
72523920,36914478,5
90675549,65214191,2
37734226,90796663,1
91418995,8685799,1
19514912,64340188,1
42370929,9384267,1
3970997,760165,1
12440855,18306152,2
76402075,14291040,1
12223350,9899931,3
36050777,34933072,2
96496669,67753070,31
69887490,3228363,1
34693515,2081289,2
7786818,3038446,2
15529531,15514912,1
23391501,43574643,1
43776349,5150954,1
8966356,7691631,2
27729880,99148158,8
43916263,49970642,1
332545,1838004,2
8938683,7530570,1
46089560,7691631,2
82706976,74175805,1
6662075,55790864,1
7514061,8514,1
56345071,3228363,3
63957296,4287066,2
36086075,63457540,2
92202994,86164982,1
104423133,82211360,1
692270,488514,1
2250539,4695684,1
3148979,6296790,1
65499703,1446467,1
6908774,7044114,1
25136308,5777189,1
9418496,7590008,1
102153729,29514104,1
37448451,102689445,3
58488264,22442668,2
5896228,3214406,2
100149430,97260426,2
79377628,72460287,1
5731348,1385122,1
16183015,13530047,2
10522020,4335576,1
52533676,41690093,1
36891867,24195339,6
37093345,11225014,1
38799513,21233191,1
31632536,991475,2
91553810,24195339,5
45409716,24195339,1
15778981,19753195,7
90314488,51951003,1
1069177,26905989,1
3678731,16297741,1
89910809,44045057,1
376635,15257,1
26435069,21946445,3
2171551,52855516,1
19799491,49240413,1
35312458,90796663,1
34348490,640534,1
96449862,85746431,1
96449862,75404146,1
96449862,63097460,2
38711355,27804716,1
12682212,41003843,1
61457233,27729880,1
2081289,2535434,1
3038937,4250855,1
671825,507775,1
49286861,86362151,9
42789514,5726012,1
19384819,9174469,1
24560307,104444001,1
62388342,33559545,1
103185781,101408117,4
20565865,4164482,1
59411645,38965388,1
33658824,38965388,1
93341544,38965388,1
40897330,38965388,1
42531487,38965388,1
76824388,38965388,1
92114749,38965388,1
59462741,38965388,1
33659862,38965388,1
45034008,38965388,1
59470379,38965388,1
33662003,38965388,1
48994197,38965388,1
45691497,38965388,1
70271817,38965388,1
33672380,38965388,1
50507647,38965388,1
47341410,38965388,1
42596654,38965388,1
49966521,38965388,1
70465119,38965388,1
50533381,38965388,1
47343012,38965388,1
50228425,38965388,1
75307283,38965388,1
56672871,38965388,1
47344358,38965388,1
54039807,38965388,1
75718692,38965388,1
62898041,38965388,1
50576851,38965388,1
56159875,38965388,1
75824633,38965388,1
64744477,38965388,1
52179580,38965388,1
57036674,38965388,1
76472509,38965388,1
81318733,38965388,1
52215758,38965388,1
59095530,38965388,1
78021781,38965388,1
53048185,38965388,1
68599238,38965388,1
78730459,38965388,1
54373029,38965388,1
82339777,38965388,1
81925127,38965388,1
69423007,38965388,1
82939628,38965388,1
99349291,38965388,1
35870416,38965388,1
36488189,38965388,1
79324058,42488903,2
18454064,7530570,1
7691631,10247874,1
59051762,100534315,3
53954979,67793333,3
44671095,31211061,1
61457233,101780532,1
55039483,27729907,1
36804486,7115259,1
33450119,69093816,1
51268344,23096959,1
4095287,16263354,1
25460645,18055618,4
15103517,13124802,1
39266291,93568427,2
84610043,20580498,1
23937058,9702026,5
71394134,78146956,1
92349608,17728164,2
52776929,16286131,1
10256919,38388440,1
49240413,19799491,1
13221727,37489525,1
96570773,82095231,1
51539656,20789757,4
70338416,11730342,1
2296970,27186848,1
23116127,40841283,1
62413100,21233191,1
41881900,72314479,3
63537249,15062869,1
103071520,858127,1
34970894,34526884,1
93446075,17728164,1
23357588,20773773,1
99846383,45717250,1
49685674,1181927,1
91839306,65648767,1
45181157,25823670,1
25823670,45181157,1
40208831,31446151,2
4007018,258750,3
1885237,6235174,1
63066512,54260706,2
20881777,20896532,1
80669528,70202506,1
25066157,31696383,1
54389337,62793144,1
18326574,24557021,1
84605265,21160389,1
18055618,25462659,1
1319339,8514,1
94976386,11730342,1
45497910,44838949,1
94989429,33744138,1
63722922,38307428,1
17748926,38965388,1
75776711,38965388,1
76302186,38965388,1
25962131,38965388,1
86408765,38965388,1
63460320,38965388,1
21054368,38965388,1
87798106,38965388,1
70837703,38965388,1
37586273,38965388,1
52862886,38965388,1
33274281,38965388,1
78684787,38965388,1
45479755,38965388,1
62664077,38965388,1
55446760,38965388,1
62460394,38965388,1
36471518,38965388,1
55046017,38965388,1
29917715,38965388,1
56647588,38965388,1
77853834,38965388,1
55126831,38965388,1
44929251,38965388,1
34231776,38965388,1
38534258,38965388,1
48668276,38965388,1
55220550,38965388,1
60017935,38965388,1
58043305,38965388,1
97394747,38965388,1
91048675,38965388,1
80424228,38965388,1
65084959,38965388,1
99503907,38965388,1
49332206,38965388,1
66471796,38965388,1
97289115,38965388,1
57465534,38965388,1
48656349,38965388,1
72876230,38965388,1
51080500,38965388,1
99190324,38965388,1
69311726,38965388,1
91465233,38965388,1
96025613,38965388,1
74311089,38965388,1
87906219,38965388,1
77157989,38965388,1
73395007,38965388,1
93988245,38965388,1
70984723,38965388,1
82070216,38965388,1
91946635,38965388,1
81573538,38965388,1
66117911,38965388,1
86924908,38965388,1
80789509,38965388,1
86619683,38965388,1
84816851,38965388,1
73436056,38965388,1
70951479,38965388,1
69900813,38965388,1
90161788,38965388,1
64242929,38965388,1
87869221,38965388,1
79477894,38965388,1
79803214,38965388,1
72117500,38965388,1
83913414,38965388,1
89428849,38965388,1
80503381,38965388,1
29375063,38965388,1
87854117,38965388,1
75483343,38965388,1
83288427,38965388,1
89458405,38965388,1
59465043,38965388,1
67789866,38965388,1
83341740,38965388,1
18369312,38965388,1
75776807,38965388,1
36073014,38965388,1
35281717,38965388,1
89724002,38965388,1
72036064,38965388,1
57048900,38965388,1
52055249,38965388,1
72446844,38965388,1
55499587,38965388,1
39757351,38965388,1
30972170,38965388,1
59231260,38965388,1
64562238,38965388,1
85407555,38965388,1
73048042,38965388,1
98265202,38965388,1
58874749,38965388,1
99310823,38965388,1
71979619,38965388,1
74922582,38965388,1
90851333,38965388,1
93991838,38965388,1
87136389,38965388,1
71166318,38965388,1
88361012,38965388,1
91020895,38965388,1
88123555,38965388,1
78036090,38965388,1
89101714,38965388,1
43342919,38965388,1
76694285,38965388,1
89906782,38965388,1
59470897,38965388,1
86977945,38965388,1
49838285,38965388,1
67125531,38965388,1
27352581,38965388,1
70656678,38965388,1
92065086,38965388,1
84387792,38965388,1
75776835,38965388,1
40904560,38965388,1
37211175,38965388,1
72651097,38965388,1
67175182,38965388,1
73495136,38965388,1
55608528,38965388,1
31600784,38965388,1
85325854,38965388,1
64564242,38965388,1
73048063,38965388,1
91648653,38965388,1
75570327,38965388,1
87485402,38965388,1
71987306,38965388,1
94235178,38965388,1
92224535,38965388,1
91676244,38965388,1
90875976,38965388,1
79000471,38965388,1
27737234,38965388,1
46502622,38965388,1
57381962,38965388,1
73877553,38965388,1
84945285,38965388,1
51352399,38965388,1
39501938,38965388,1
75776858,38965388,1
37997487,38965388,1
67564867,38965388,1
59367632,38965388,1
31770438,38965388,1
73572161,38965388,1
75968945,38965388,1
81745167,38965388,1
39912244,38965388,1
92303124,38965388,1
95168573,38965388,1
27740116,38965388,1
26492616,38965388,1
57383890,38965388,1
73877858,38965388,1
40931890,38965388,1
76301625,38965388,1
47704219,38965388,1
68157807,38965388,1
59406264,38965388,1
33615781,38965388,1
40616804,38965388,1
36508975,38965388,1
29233902,38965388,1
60334221,38965388,1
73877892,38965388,1
76301670,38965388,1
72485998,38965388,1
71614548,38965388,1
59407195,38965388,1
33619806,38965388,1
41380215,38965388,1
93280201,38965388,1
35344498,38965388,1
40418647,38965388,1
91902067,38965388,1
76147730,38965388,1
33567177,38965388,1
76465656,38965388,1
72494542,38965388,1
3638964,321278,1
78142661,78142754,3
75404146,85746431,1
18550041,13395213,1
24063576,39501938,7
10140602,100517453,2
19939216,41291958,1
41103286,73963005,1
53077478,101408117,9
48181728,24998719,1
102983242,26987049,1
53981347,20580498,2
53981347,84575398,1
19205896,29261473,1
104832820,41571541,1
78631630,33866783,1
32127090,2490468,2
82211360,104423133,1
72448978,32247847,1
41766002,321278,1
85346464,3606738,3
19117456,42698429,1
12041782,3228505,2
101836405,54503347,5
3228505,27193779,2
103045727,4147239,1
83716883,24195339,1
790359,955783,1
135912,8514,1
83050680,11672345,1
70166213,27549019,1
57088654,3228363,1
14419098,10350614,1
19205896,17803236,1
54672347,72283469,1
72283469,54672347,1
83259743,16493298,1
19483273,19608522,1
5400018,7467217,3
52281283,88913859,2
3618133,52568788,1
81483797,46515609,1
49971505,51400518,2
18055618,25460645,1
86362151,49286861,3
93568427,39266291,1
91594105,3638964,1
91594105,10247874,1
14291040,11969507,2
86486443,21436816,1
1335132,19784232,1
13779937,10178188,1
80793561,45042398,1
51930379,20773773,1
56345015,3228363,1
48712549,3228363,1
40028219,79610848,1
68465360,37489525,1
18766007,2081289,1
48626335,11730342,2
6015874,6049573,1
64622101,53954979,1
35395056,3228505,1
88211060,20580498,4
23977446,23977402,1
101440070,101440046,1
101440070,101440089,2
44516886,5532320,1
22993377,22660201,3
82572869,20580498,6
38559565,11855195,1
83468354,43916263,1
36960293,49598840,1
67236461,49970642,1
87233962,73398723,1
17258847,17259886,3
20785986,33653601,1
53452076,8962829,2
92042010,8962829,2
66022561,12888993,1
60832323,19036577,2
92860132,40213809,1
89460275,16297741,1
93097839,22355214,1
17728164,93446077,1
48239010,39267372,1
82805686,3228363,1
10109359,4287066,2
66571349,22660201,1
1431547,117741,1
1385122,5731348,1
17662022,98288588,1
28145157,4106792,1
80793561,47394776,2
80793561,321278,1
48452666,36086075,1
9174469,19384819,1
80084817,75104123,2
24063576,321278,2
103926875,2063660,1
17258847,20369580,1
36463352,35312458,1
43325560,19745004,1
41881900,41861768,1
21158347,3329386,1
2228226,2510503,1
5746963,86861707,1
86861707,5746963,1
26192117,23096959,2
36891867,28964450,1
11677934,39906903,1
53422440,22442668,1
13414105,8685799,1
74862108,6093316,1
100339671,75104123,1
39504796,39820044,3
74175805,74177509,2
93565582,63733328,1
23096959,41681600,1
81784084,36914478,3
5532320,1451352,1
955783,790359,1
4370755,49970642,2
8071542,5581406,2
49579685,9252268,1
101440089,101440070,1
43160685,31696383,1
20773773,86749899,3
50793033,10994345,1
28949681,9568894,2
66011370,20580498,1
83845012,55033280,1
52046085,18112754,1
62728051,22442668,1
23349633,40213809,1
56345700,3228363,1
86105877,38764029,1
68402336,1446467,2
96337975,14049216,2
47799229,45717250,1
47852032,32836701,1
80234065,47394776,1
4164482,11974348,1
1390248,23701779,2
20580498,20653934,4
19141754,10102813,1
38764029,60648293,5
89703841,89703823,1
45936895,5905681,2
51191729,1464380,1
96098832,73198762,1
37953959,24195339,1
29028775,321278,1
79510167,29620400,1
88799088,20580498,1
76734068,49970642,1
15634981,1605598,1
3910314,66965340,1
88992755,29028775,1
77603659,28972890,2
62388342,59457033,1
91553810,36891867,2
60630844,3678731,1
94278362,34138622,1
97612965,82095231,1
13124802,41681600,1
7467217,27193779,1
12007030,15730865,1
22442668,20653934,1
13753636,77152546,1
52773157,51368212,2
94378587,3623050,1
555374,3342055,1
24484622,41829476,1
20580498,33429211,1
18852165,3638964,1
29020098,1446467,2
102867729,10969551,3
20922147,19745004,2
21942491,19745004,1
41881900,65561709,2
48567832,43603757,1
94120285,3678731,5
32276615,21244505,1
65648767,24560307,52
76504246,1424470,3
5816573,6296790,1
12089640,3228505,2
19483273,98464530,6
72891330,42408804,1
70136587,64654523,4
79510167,1362490,1
8042529,4137249,1
57333709,95700338,3
11391151,33653601,1
20526639,2484397,1
10097543,8604178,6
10100635,3195124,2
27504653,18402833,1
1385122,28710753,1
59321192,41881900,1
42488903,77786301,1
106331508,73819459,1
20896532,20922147,2
51027702,10270250,3
54674707,107706265,1
50697145,4787136,2
94250858,96817318,1
66854079,6093316,3
2484397,20526639,1
486345,20526639,1
75950377,6093316,3
44307714,90251099,2
9252268,3618133,2
14026029,1446467,1
31293782,5830987,2
21704134,84575398,2
105963253,19249835,1
71939872,64670477,1
28855778,24998719,1
1446467,6235174,1
48046454,3786237,1
39909775,11854950,1
20445947,23096959,2
90251099,44307714,6
53175327,791352,1
3698588,72495579,1
72495579,3698588,1
2594116,1385122,1
23766683,33791453,2
45942274,10270250,1
80623484,13867926,1
77385607,30449481,3
35575694,58075283,1
841835,79510167,1
841835,5746963,1
24195339,88288940,4
1213225,2293158,1
75041617,3638964,3
23338716,10270250,1
39766308,29102367,4
60684725,24031839,1
33653601,60374819,2
10851820,58353356,1
11618249,11668052,1
31696383,8685799,2
72789777,20789757,1
12069542,3228505,2
7910045,107804970,3
4297273,12646044,3
12067406,12067449,2
44979576,68928471,3
93446075,19608522,1
53869951,790359,2
90892520,54674707,5
16256144,20773773,10
23096959,7691631,3
44415469,41881900,2
80534589,1362490,1
34348490,28782747,2
82706976,75686596,1
49670957,102874275,1
78026877,23096959,2
4191817,1446467,1
21784264,3228505,1
6093316,75950377,3
5069237,10522120,3
7910045,31293782,7
63457540,36086075,2
32760696,107706265,3
7053637,1446467,1
69590701,91553810,1
72283469,101836405,1
72891330,105967469,30
105967469,20580498,1
17423785,2203645,1
56018148,69995683,1
45056076,9568894,3
75882379,93657402,1
49946255,41881900,1
81046965,54432168,1
19483273,27729880,2
77786301,42488903,3
35065891,56533838,1
9852918,70824735,1
17728164,27729907,1
107260707,36007293,3
10041891,11778024,1
84976963,16286131,1
15926039,79510167,1
90392762,49970642,1
59289480,107566847,6
36891867,5532320,1
47748084,9120498,1
17152449,19406251,3
3618133,87578197,2
20580498,51478266,7
107706265,32760696,1
45885732,63220901,1
56087776,9384267,1
104261253,11180687,2
447184,8514,1
103112218,24253493,1
5830987,31293782,1
18525395,7530570,1
75322405,20773773,1
71125072,79110123,1
26905989,91586944,2
5400018,80002969,2
33015583,45717250,3
75428667,44559346,1
46978511,8685799,1
73010898,24700171,2
94630836,24700171,1
68715111,24700171,1
40314679,34809191,1
12089495,3228505,3
70202506,8393979,8
79468178,74136019,1
61302197,23096959,1
53954979,70202506,2
13911118,20929025,1
62056780,32935745,2
14089735,7691631,1
8763604,4989235,1
63437126,33263118,1
103292599,99697429,1
20919134,21388550,1
82913507,41881900,1
2063660,2132207,1
62824236,58482213,1
60182524,35640229,1
89086655,35640229,1
89254265,35640229,1
77565474,35640229,1
38534258,35640229,1
57461009,35640229,1
49289067,35640229,1
63638489,35640229,1
77602124,35640229,1
47294517,35640229,1
28748255,321278,1
8479951,9384267,7
16752620,70202506,2
70202506,16752620,1
11855195,11855007,1
64654523,70136587,5
16147933,18609427,2
73963005,41103286,1
61204547,15062869,1
15402300,27729880,1
4576305,31788540,1
815644,54230994,1
51146080,13753636,1
80733077,4989235,1
39469487,96455695,2
11426474,54674707,1
56267801,105315767,1
71390195,27549019,2
42283287,45793760,1
68708009,59028028,1
72283469,49598840,1
102689445,37448451,1
76504246,40667593,1
64700934,40892817,1
72314479,11167738,1
91586944,26905989,1
7590008,7590028,1
103074512,321278,1
44307714,53312169,1
102891202,45717250,1
26229585,1451352,3
66836598,92860132,1
88071228,41766002,12
24545498,68172388,1
18141084,31175016,1
1217404,45717250,1
77455983,23083156,1
27729926,50572514,1
57416817,50313848,2
65028606,32836701,2
86722100,68414068,1
83259743,89703841,1
81574090,80619275,1
8604178,10097543,3
87833671,52855516,1
91500091,23928410,2
16256144,38581626,2
14562056,44045057,1
14562056,77152546,1
15309233,26229585,1
72283469,54503347,3
82906506,15259823,1
16147933,3618133,1
53363324,42408804,2
3638964,45930890,3
17728164,23096959,1
29020098,1885237,1
3200632,720294,1
89459250,17337103,1
19789522,49286861,1
85346464,41881900,1
103240029,11778024,3
58018979,16851223,1
99865757,302322,1
15325418,3114742,1
82095231,103667577,1
20929025,70857304,1
76014677,34933072,3
101643617,27193779,1
27193779,100997690,1
33174418,8077957,5
49015296,63891310,1
61739430,67828134,4
40511756,6093316,1
25370072,70202506,2
17337103,105674634,1
15259823,82906506,1
8247368,8205602,2
102584737,41881900,1
36146204,184460,1
96817318,94250858,1
17273223,17259886,1
70202506,20653934,1
27292141,37734226,1
73902337,56353740,1
33941273,9037631,2
97831895,80234065,1
98348811,96805732,2
38965388,24063576,2
49205589,79510167,1
74136019,79468178,1
17274389,17259886,7
23096959,27494663,6
87436588,10994345,1
10187082,27193779,2
2233998,843222,2
17803236,23096959,1
55387233,31355887,1
14939303,9280589,1
26181278,27729926,5
22442668,70202506,1
417862,614070,1
28312955,38982731,1
93817983,1446467,1
45930890,3638964,1
70202506,15452919,9
14241623,5918619,1
70320385,41881900,1
15778981,72889410,1
65696204,9278888,1
6093316,49970642,3
21641241,8587669,1
66868434,60872406,1
41724213,321278,1
62921553,20580498,2
7921466,85346464,1
34933072,76014677,1
9568894,45056076,1
81237988,41889031,1
23096959,17803236,1
51117837,45717250,4
43540339,108258123,8
63882194,7691631,1
46155786,3228505,1
2006302,720294,1
2523341,2634628,1
27494663,7691631,1
58052865,29028775,1
62921553,56353740,1
46279804,6093316,1
80776197,3955647,2
16196540,26097793,2
42488903,30087179,1
26097793,16196540,1
94710329,15778981,2
103506984,69579420,1
30087179,42488903,1
36914478,81784084,2
36214040,39879019,3
35951404,29137950,1
97762028,80149262,1
27751758,1438007,2
65252,82415730,1
47620152,2203645,1
48863418,45942274,2
88035671,46433937,9
3638964,91594105,2
12888993,13265524,5
33263118,75451824,1
16563587,52855516,1
59457033,33559545,1
460078,24195339,1
2737881,27410275,1
12088232,41881900,1
2184291,2179572,1
19799990,3277842,1
82734331,6093316,1
70835622,70431375,1
71059291,77415317,1
12440855,13124802,4
36535156,20929025,1
72495579,23096959,1
103667577,82095231,1
78664391,29028775,1
791477,19500159,1
107542718,90955014,1
46187814,42131201,1
10653588,1390248,1
88799088,72473727,1
74169960,95247959,1
8685799,97933450,2
97933450,8685799,1
20580498,12574344,5
66363927,37489525,1
11974348,61431422,1
67828134,61739430,3
1885237,858127,1
27186848,2296970,1
58340173,39487546,1
86749899,20773773,4
38834157,53369484,1
54517947,59213335,1
81387692,27729907,1
60117259,3678731,1
10040960,10040970,1
65907199,56356706,6
29028775,58052865,1
99023740,74169960,1
69579420,47973088,2
50461701,45717250,1
15879082,843222,1
3228363,58075283,1
35635905,58075283,1
7910045,302322,1
7590023,7590028,1
24560307,321278,1
19319827,3678731,1
47076719,46891997,1
64622101,51930379,1
6296790,87859908,1
44264925,23096959,2
36960321,23096959,1
5777189,11969507,1
80793561,49970642,1
20580498,56353740,2
20580498,75686596,1
20896532,19745004,1
105387718,33653601,1
83050680,49970642,2
19483273,98463312,4
6296790,66030306,2
29261473,25370072,1
82328263,95247826,5
47083172,26192117,1
8431589,7115259,1
77873947,36502584,1
92570536,24560307,1
92301755,1181927,1
23933452,10045175,1
29102367,168370,1
43158694,1575956,1
29666602,67419558,1
99127696,20131603,2
7363211,790359,1
81037459,97622527,1
47681086,36891867,1
77786301,51565197,1
2006876,2055965,1
31936600,11167738,1
96570421,23096959,1
56345492,58075283,2
56345544,58075283,2
56345700,58075283,2
57993285,58075283,1
56344973,58075283,1
105963253,10270250,1
77075741,15730865,1
21156013,21388550,1
96817318,3228505,2
3877327,17761383,1
5152285,27729926,1
5312648,28782747,1
80783450,43160685,3
27729880,321278,1
78573714,40892817,1
1385122,858127,1
66493660,43723161,1
83007597,45942274,1
12888993,87844301,3
41740912,39909775,1
36837280,15350898,1
47882383,15634981,2
49016322,46386922,5
95247826,63097460,2
27342322,7228264,1
75785147,40636076,1
6767722,3149845,1
6235174,1362490,1
60229688,42283287,1
76606588,9384267,3
76606588,35998691,3
99697429,103292599,1
75104123,20929025,1
39469487,45694880,4
100626913,11668052,2
92717665,20789757,2
57165232,11180687,1
16783593,9384267,2
15460666,36832736,1
4973784,3308958,1
29261473,23096959,3
2637203,3386088,1
53574877,31211061,1
21156013,20896532,1
90392762,321278,1
102986140,18503247,1
65456346,14089735,1
16554395,63537249,2
63537249,10270250,1
30509483,45717250,3
12926963,3214406,1
18840003,24560307,1
10383821,10388787,1
10383821,10388805,1
10388787,10383821,1
10388787,10388805,1
10388805,10383821,1
10388805,10388787,1
65914086,488514,1
24560307,65648767,1
8393979,70202506,2
89339726,51273903,2
20789757,72789777,1
99148158,321278,1
29561893,20929025,2
20789757,87857647,1
56405375,78482723,1
57207401,104435731,1
30892477,41881900,1
41752011,2943911,4
18348651,39840932,1
5864719,5474834,1
18613259,92301755,1
74175805,70202506,2
17343493,11167738,1
97041818,49970642,1
88913859,52281283,2
13404515,3370128,1
9252268,8421800,1
106450568,75130658,1
98077967,94552604,1
41681600,27576132,1
41681600,22855240,3
24297047,108278,1
49820627,49970642,1
79510167,15926039,1
77085298,258750,1
87578197,3618133,1
2504741,54980593,1
68669096,83470847,8
26235440,36754446,1
65561709,41881900,1
50678055,11751805,2
45694880,39469487,6
15921313,24063576,1
73671133,27193779,1
79510167,52855516,1
57333621,6662075,1
70202506,12574344,2
4370755,24963784,1
37734226,27292141,1
74583611,658518,1
16066615,52855516,1
4250855,3038937,1
44746588,51400518,1
24031839,20312497,1
9852918,65396050,1
66960458,6235174,1
88091939,16316451,1
105122571,5108051,1
36960321,72283469,1
22529973,25337306,1
44689601,35640229,2
34933072,29261473,1
29261473,34933072,1
75954718,43723161,1
49357822,35998691,1
11178845,2081289,1
39643904,21641241,1
24560307,27193779,1
42712762,17592572,1
96449862,95247826,1
80149262,40137508,1
40636076,75785147,1
24889759,15730865,1
38314495,1460385,1
101154035,24533277,1
47093357,10270250,1
75104123,28249537,1
10040970,10040960,1
57338579,507775,1
49303127,5532320,1
43142077,6296790,1
85856708,29261473,2
79527893,20929025,5
29849956,27193779,1
13378322,34809191,1
12570984,53721571,1
67720080,64727877,1
98502817,64727877,1
26960790,4287066,2
106368934,105880889,2
51494812,7921466,1
105712110,19866730,1
76614863,80643958,1
50445578,74170666,1
18542473,3631697,1
4128353,16665655,1
87454787,51098245,1
4360334,84372347,1
19928304,14241623,1
45646037,61313020,1
28550902,1424470,1
65499703,16557832,1
101050994,99124478,1
258750,4007018,2
2441517,488514,1
63284821,40796389,1
68416554,355893,1
96813,10009991,1
41930235,2535434,1
39293824,41930235,1
17979442,597879,1
1446467,93817983,1
51272865,5532320,2
6235174,16152807,1
105162117,90796663,1
41964498,23096959,1
841835,32140406,1
68243930,55796146,5
10707658,26553597,1
107566847,59289480,2
3228505,15379098,1
90892520,32760696,2
51206425,7053637,1
58485624,24655143,1
79365088,30100099,2
42009758,46891997,1
9385519,58353356,1
57939112,57333709,1
102874275,49670957,1
2179572,2184291,1
53501749,56421126,1
71996265,10270722,1
3911317,28976267,1
28976267,3911317,1
97890025,1362490,1
91553810,69590701,1
17592572,16174770,2
53458126,41881900,1
19039693,69921209,1
77868163,52281283,1
76754394,63537249,1
54509938,11369603,1
45644532,43900403,1
41881900,3228505,2
