22855240,15045751,45545777,37162022,32486256,13124802,48109239,5561238,33258973,71157923,67828134,1210071,56373149,54502204,33429211,53138972,62091339,54230994,15111821,47401006,54327721,44350607,50884378,22877224,33119347,58184885,32689932,24031839,14090388,612587,31239705,51862718,53356367,14125254,39178161,29207621,33315367,27729926,58535706,9787757,50838684,17728164,24474126,50733765,43526066,9784365,22442668,55504627,20484506,36960321,49029588,12499251,27782596,42955150,20653934,10826219,45930333,60637159,20108549,17959555,34659664,53981347,22841302,37560288,10674058,22950800,3698588,58154377,33774300,65413483,28627094,1914329,13937936,29329884,56353740,20307596,66072566,31433462,66377221,60846913,40562997,869754,22485114,1610564,67793333,18643403,62167353,54672347,46421678,7691631,30269686,64667594,65489927,10403471,6838921,60637206,45704630,21233191,61739430,55760054,23059575,19206385,36960293,58152695,21704134,18399889,31288958,32509278,12836282,56889650,3638964,58744816,38881222,21641241,4470435,60750744,16052050,72283469,20171642,3877327,43515791,275604,67527666,11290232,23096959,32935745,3370128,66919586,76530378,22119747,18663181,60637112,48004987,65772720,36947866,15533753,24109199,31404980,19360616,23404839,13753636,42408804,23434113,43688127,18633326,29079643,51556828,20580498,21144543,31046054,24474138,28366058,49096617,46089560,18801276,69696328,43723161,10443324,12106931,58956476,27576132,29261473,36301881,49686795,29629333,36661850,8966356,40686014,59383148,42454540,9998516,59522149,51478266,20789757,23272510,7693799,22992936,49598840,37448451,57398434,48007294,481872,70860688,42118261,41458519,39738994,45502608,43332504,44639329,33002637,27729907,64860095,11225014,66509131,10247874,13021798,19994257,35987225,11589713,52305585,51539656,61302197,14789533,30250127,32334227,745456,2050163,21242831,26836182,28796010,66557910,11452538,53824369,16563587,32023078,26509369,54503347,40972840,54102761,66386779,17803236,1857825
42481664,63457567,45036984,21413198,54645022,23974149,42283287,96071,47658996,47655119,61973853,52162136,36535156,33494287,46494071,32215970,49453413,43797718,60350316,47903333,60042686,34414315,56192185,49295278,58741711,42534055,20929025,51474893,16386099,42122684,51457456,31633215,47341961,46562632,54150496,63109541,10425992,59966901,50489089,44045057,47515815,42926209,4709434,69303216,43385504,62446156,76251826,61140957,50384464,504220,63089994,39137690,45091124,23760859,21289110,21399598,43916263,34534630,8854513,52630616,51283658,45975112,84822,70617656,41881900,76644875,62630397,32247847,56088006,54173593,55929020,44770441,43924169,36973196,16624076,53745720,39308194,58699525,67265372,56760633,21347346,63265988,44173486,29137950,44264925,51307118,41480724,58353356,11672345,28059353,41095157,66572443,54953903,53611065,32654500,7639232,44869078,25136308,6093316,50304279,5441793,65561709,13302970,61014987,54432168,50213667,40321070,29455960,36891867,56555308,27448635,57363293,58331146,60630844,63090054,13220460,52643796,42131201,14562056,58238578,61660309,55432988,54189940,35951404,31985425,15495333,49767244,41861768,60858966,6452529,24690303,44689601,49946255,8763586,11726647,56664051,56356706,39013909,52773157,21018299,19606628,11116372,49535019,67509389,59096058,57334765,12256376,60654260,46805578,44774566,460078,45793760,9852918,61660496,52413659,29675401,4188772,61736423,43256426,27835638,23083156,54984270,43156818,25793405,47540830,43615745,40690081,10399553,24195339,32208598,4723248,62056780,33742985,45205350,2560988,59909973,9385519,43796926,60553741,49016322,84009,10851820,67763937,51275191,10064545,46041284,10399273,21244924,46990843,31492490,41443539,41543133,52284264,56723754,1195004,41557420,45425758,27804716
667006,15062869,48878697,15480067,54091383,3678731,698041,39007728,12726995,63537249,46300838,13797036,8100370,3342055,24119524,24763574,56171873,6644973,2034023,11855195,65158310,68416554,60031447,25640704,37240232,51399040,41194255,24841635,61886109,47093357,48318543,37616442,39105425,3100121,51667222,43984019,30779589,958314,576201,29309660,41851103,66944590,65678789,3955647,32219142,17310099,9867357,4619701,1801829,929845,10968239,12511640,42321571,5814103,47394776,65648767,1545869,37559299,48456638,31404632,37082871,48006145,54114390,349241,55723051,29028775,5187096,18741313,3604157,60534237,60949226,31077672,44875894,18609427,57273496,24700171,3319769,40013435,44626250,43167935,30969188,9648780,38273403,9309093,19117456,14089735,50565430,71353582,16147933,24063576,11803168,30313796,43209187,60192555,41359055,11730342,29849956,2883201,55435270,58462216,16243570,67990936,5347074,50603025,32191748,34877706,38492041,53558755,27549019,51964039,31829770,45959309,27193779,4128353,30064588,51452356,52071471,37500192,40329787,60635490,50603846,2077020,10270250,20636942,39534835,37476480,24560307,5839692,1230508,46881155,46582024,35640229,38492553,18503721,26637593,49970642,35446456,2791348,22355214,71829219,43640830,62109017,20980012,65794292,42467001,49086513,62099286,47071941,2833537,11452644,35326416,40053602,46805319,69508273,16665655,3948738,18840003,66643519,27551815,943149,16104394,7467217,51710581,37734226,38206700,26820798,57910253,48415146,5433677,41730120,39176269,66486237,13584262,47422110,37153337,35791664,13911118
16008423,640534,39586505,41829476,5746854,58414855,60374819,1254497,5954253,29220809,33653601,29273084,18068542,28932001,33655535,30895522,58776721,1385122,34138622,390510,46293472,15923295,45766550,658518,15515181,39164702,2410676,29620400,43191201,36895421,1362490,31211061,6235174,59144120,36919582,35395056,18802640,24513798,42408083,28782747,20493628,17410607,21749516,5864709,24609401,5312648,858127,5282596,6942323,13258039,31167560,41175671,30892477,39586616,8357227,23984796,1385085,38962730,301742,65057475,66392879,5894962,13221727,1257514,53671762,35279595,47772893,57372073,5731348,59089044,11309381,27806545,11391151,5864719,11253779,61749446,20785986,32897150,18398494,33767206,46802649,29551018,23992530,6115789,30972886,6248645,16241224,14579099
9482875,843222,65773158,1466198,5156866,2203645,12136863,12928435,68165412,654608,13414105,37489525,12127526,2687166,14330651,38434858,2014929,68735858,12271469,22882621,21244505,4164482,28283593,1446467,11939484,14531737,14981376,28949681,34157278,63356659,55432821,247278,53618789,47834639,21591001,10035842,2375854,687157,22072746,34739117,27728976,36804486,61431422,673201,11380094,41188221,3035586,21923259,1181927,54340642,43685186,63356771,9568894,23011147,21633655,11931032,5150954,7954168,13521137,70855734,690903,68465360,37847093,43281905,34341577,1460385,52519674,63417790,43509302,15778059,1099265,5746963,71632091,692528,26516210,54980593,30379674,43035979,1301584,24891661,2725544,9120498,2484397,40498550,10589864,26987049
7530570,57393248,5896228,1338813,37717474,62752279,33947548,20100867,10975056,69822474,501687,7206131,25997846,45316694,9325315,64396357,3214406,10045175,11061773,17979442,4580780,11557649,47434220,15337722,55424670,43717321,47165187,12926963,5694513,19692503,4983184,63488276,56260598,15846674,40969713,35977087,60099164,45091719,18454064,1451352,3237873,18045013,38934449,18845024,60716014,35520634,7741856,946945,46283752,10126908,13695735,39546089,3056468,20460946,30822480,1283503,51577912,1200050,24165519,17180970,56841883,321278,46964719,53370988,56398352,43718196,1607357,19257170,8962829,560495,13525176,38629282,41676726,23933452,8715146,28489249,27620277,8474136,52776929,45393266,53461525,29891188,34302698,23021810
5860736,24612415,24897645,23924195,58900431,50258379,33015583,16316451,53954149,20343475,25280332,35065876,51925233,5896564,62705699,8467808,192904,17374628,23357588,50859563,7792553,23202451,5806776,14210523,9305004,51117837,56533838,42106842,64340188,10642708,16256144,51930379,23947487,38431663,34413897,8745199,3544424,17374588,5474834,53954979,26181278,52104368,38843429,50461701,19608522,2183193,58157629,5875030,34376625,34864402,62340865,64622101,19483273,57153681,2314534,35065891,27452807,44423752,5805151,17374659,30722866,3149845,15493825,7789923,20773773,42436885,43748432,16416867,45557469,30676220,25494512,45717250,6307266,71809982
17327535,20665987,6580000,26257767,5483330,4524181,45671249,47844713,64209942,16263354,11131631,55967835,65252,54664770,32403944,4095287,206084,52855516,455600,7053637,58817363,42417822,41692693,238983,36281146,2189967,3483944,11568417,13834722,1462287,51730162,29976873,3629537,15460666,5191883,15879082,5108051,43019030,6667084,16266508,1039520,4106792,14159669,50843402,24500594,73988323,48237006,49386559,3623050,24604008,56941978,54906742,59227528,4732425,51960642,62728051,9214768,13384052,4648505,3745077,14303048,53238813,19590702,33933892,31696383,14650917
5772606,1254797,1980539,48108534,211588,7805144,8681349,26702968,22945744,14960736,238972,47963768,614070,44838862,1125389,8472417,107872,7122663,376635,59509,11137,1323052,56210635,1038468,49475012,308770,5967893,45423447,2095282,47087,1725199,363387,8514,45423417,1323072,44838949,24894889,176084,53749529,488514,4434126,14507,43347873,23022377,1409544,447184,258750,451035,51001011,33119874,27342322,44838988,1717192,24691293,494159,29839205,168370
29996513,34562465,25450557,61812065,38558578,62367558,62412837,60260525,15073130,9384267,57271796,35385455,46636443,56087776,36040894,63613430,43964563,58697353,34586916,35249369,1520275,37496521,35998691,6698407,43790903,64204546,61815853,35312458,34965552,24441159,57047271,40008106,59787605,32707901,6498492,44924692,18477927,59469085,46891997,36902910,35015510,20323343,47081327,29099181,39802816,20989983
5239185,32761680,33898786,27828339,34079386,52113921,33902006,52491102,15619141,67648772,11167738,597879,16415622,65231124,47892577,61415840,16425042,34812687,27931142,70249665,60874241,36376183,20312497,38784511,34013728,34105868,7804910,51777407,34070601,5532320,34294743,43003744,21078071,26657611,65386900,43263588,50715237,44544444,32024077,25003905,51951003,51868019
18950460,1090311,6922463,7833168,15799524,14281190,31323121,14845405,50349114,47132986,23465506,25312492,16008426,27091760,1450115,20415251,33816473,46716359,24117313,11206255,507775,25471099,24636789,45489191,1064563,33964532,49070246,18743342,16554739
26444985,21156013,71782125,20895915,20648763,19951562,20896532,64242653,19745004,4268140,1424470,20894654,20891076,21388550,43686408,20896324,41093724,20893062,20891020,20881761,41478768,20999008,40403310,27311720,3346602,18611173,20890916,21203152
47563072,45259073,33610278,3301400,19382615,48599462,22923251,7177096,33401957,5431309,23774298,33664893,18456301,7760890,24657977,27981533,61070151,52991979,31267813,12048721,41930098,41600436,59008643,49194732,24395109,42006308
53330030,21052744,49480041,27401779,6296790,43142077,22321368,892275,55356012,9278888,52980493,31788540,4576305,36960637,10981994,21741891,51757400,68159029,3786237,40143886,45905604
14131914,4297273,9252013,15536087,3618133,26634225,49966855,9252268,5777198,14291040,1133930,12646044,11969507,648414,14338121,52568788
15090814,41571541,7950974,6073097,43897107,17303641,2132207,108278,13633443,3444030,4137249,7253769,4046291,17982967
12225546,4780572,714074,58341372,6749378,45873864,54120792,56245171,49320683,7962111,42713185,36420691,30750041
39293824,40208831,10073640,41930235,54083056,2081289,26142147,31446151,34693515,26142080,15035246,14448779
45679268,59028028,62228964,43679920,35429260,33941273,55768463,70254655,58644895,61533876,62800980,31790386
7918325,44370739,8135462,40646712,57309106,41039850,40135191,44979576,15221515,47609714,24456714,40704717
16709229,47860620,8629417,54685360,16286131,30678362,29943859,49451058,20552964,18402447,55638412
106310,27846606,35448780,2878641,38488726,29102367,302322,4950187,23206290,4950204
2055965,2006876,1661758,40148684,31070977,56275820,38267721,19390712,2219738,72473727
16851223,596892,997338,46379698,28710753,49129024,15830664,3583552
60115684,60115716,60115618,60115647,16346380,16542494,60115659,60115785
7994556,26931359,42875638,37946692,24833922,63616998,58153528,45646037
17980776,21919767,50125495,36316259,26813738,22847604,30100099
19927831,35552300,22737333,37613710,21909749,39266291,21748344
32202720,38982731,12888993,28312955,8763405,53466975,39337963
50118546,46565708,56701199,52261708,729744,29893472,671825
34937316,42796567,33791453,52825114,23770421,23766683,30095200
50514153,22844864,24998719,31670053,39487546,37144575,48181728
58233121,53214857,32737992,53658916,53492012,53213638
8604178,10453902,23697630,10455073,52083467,10097543
62409417,59032561,64255423,44252317,33202667,58574577
45589754,10041891,13972055,62026178,11778024,36831081
45499928,51957189,57350423,39965719,38460192,40037231
4989143,32897822,63192522,50071042,33197650,4989164
1382471,5069237,5405905,1381673,1365306,930571
1917262,36953657,40667593,68798776,68240213,4084908
3328572,790359,14570945,2872812,873328,65245908
7653178,15346914,75130658,53448835,35563024,33135190
65757221,73384279,26750407,42698429,24594933,19872456
39820044,39822254,39504796,43372569,53496835
6543378,19939216,44326653,41291958,16384837
14536054,24868135,18410674,41568744,57909178
64340716,32264183,32043598,44930707,37198148
61622867,15514912,59502896,61302852,15550894
48337670,15778981,19753195,12983151,60020448
5550567,16026402,5550623,60561834,66353500
11953973,12593977,31481403,10066825,6515095
16006840,117741,10674033,1431547,35786536
16165969,33873218,43543393,519832,37996233
37279656,36463352,64315743,35968578,48449342
53623304,44541556,20944673,36732493,37128954
5642413,7444957,7357595,7458003,8858446
33185403,10178188,42878787,13779937,71493092
735498,675247,184460,31502883,5152372
70503329,45055693,57149823,74797803,38319391
22296542,8542523,12833442,6567216,11178020
17073481,2706701,2031640,9106565
49286861,29798880,15452919,67328052
32895424,53369484,54120965,38834157
597114,28611747,33389183,44999898
4287066,26567881,15309233,26567889
203666,20698341,52039406,45206013
58482213,48496835,64144369,64841546
3662176,6228403,6228378,6246304
45687347,41690044,41690081,41690093
11677934,507123,512332,39406254
42488903,48141141,59284953,49099731
1182756,2791179,2982886,2863909
54678792,61042367,51688289,19816973
29605985,11639637,47576910,24993103
30608771,60421762,62163982,51538131
47430181,66871728,68046216,39923176
2504560,23652126,1695405,1695406
64479681,69944739,28964450,28972890
4871551,47708079,4909355,2325416
5271376,17508889,19133426,3594497
2156455,46155527,3829352,2077085
60826301,8594752,56615144,24963784
50168898,50277110,49865722,50779358
10391073,9478219,70704345,8710321
62181610,59699743,59700207,10985948
7764556,1049095,1307123,2866041
2310495,17373313,2381732
47671127,47649855,1206729
63020164,60807171,40806530
52452207,54575825,55956740
39006903,39006836,39003227
65218347,16734168,24412537
9992330,12310030,45864773
25611422,59104105,16594532
33861747,35210580,36817565
18981255,36976386,1213225
35693455,2750721,2890627
37489388,63342701,44250834
35280897,2508083,15974409
60257626,50631400,41092776
45495450,32848140,66360806
747698,49908092,16568072
8436350,2452759,36093975
6908774,7044114,14791963
17224514,44253742,62812779
24657889,599695,4380969
13027352,36358216,40328394
32180069,39657587,32180714
23116127,25273785,40841283
28366981,15350898,36837280
6938835,12004006,56764583
40823347,40823322,40765298
14498276,12296490,10969551
41913731,68362560,381979
21160389,41917698,22841798
51344082,465681,17528018
12034070,1217614,31578025
400664,54443617,52006608
57602001,7613257,33524486
36371959,16180304,16180517
2436255,67210187,27099840
34891719,49695607,17163720
59824689,41029840,43445823
11369603,17912002,16184890
7969634,25738703,11753734
50063252,74501560,27279174
46297649,25265743,17928207
21433270,47640370,47622864
39554400,68898185,5250457
6764581,3010630,764708
71359600,17689377,17714713
34447499,60832323,19036577
65095652,63761297,63752974
70107786,557980,10187082
68805727,27883327,26873147
14727320,42916308,7919054
55698731,18150451,69678378
39297380,42682859,34762405
36124357,23885266,14712850
45936895,47824319,57936731
324747,14812631,19990415
67070359,11577304,19866730
34383946,27744075,53291241
41884952,26505295,72802923
44803669,23389720,31370097
32246409,8241100,2008728
43402701,37874304,50379867
62759755,65842228,65760329
59808890,37796696,8587669
65527826,65527758,65527623
1163456,1103607,22840826
1911523,27583882,26628954
42789514,42769750,63356478
2985492,1390248,23701779
20021829,61145961,49975639
8230327,1438007,62096335
55581236,21540759,14956897
4597760,7506968,13421878
38927440,38927866,3480666
39157654,42047400,13446739
66868434,60872406,60849819
26814908,30586758,27534295
1919660,24889759,15730865
478584,8843683,40407033
58418306,66981433,42341942
32339800,1187853
5786013,53928710
16999809,15443575
57149464,63742071
6365343,34678084
20131603,15881968
1940673,1324028
10707658,26553597
3195124,1786914
32836701,47852032
16606316,16607898
2720287,32969220
10144081,23050110
11461524,21184808
60795741,3579088
23325575,61749868
49288313,43615334
1864194,1864233
3557653,2968000
14720810,3671909
37372629,37526090
48447679,23627382
4262493,2011783
1012745,13417097
32787174,44203721
30632878,37966995
62802442,49412155
50695926,19261272
16961558,13807928
43916699,5741125
39430681,39507997
991475,7363211
6780767,24774658
20445947,14960387
10651157,16388445
16183015,13530047
33822149,31504491
3504464,3504505
55343540,2237981
26884724,734934
19957276,9037631
33718145,57386052
2945088,17197934
25774285,25069680
53154390,43903637
19076589,3867127
55225846,27631673
32356864,16587283
51614692,27612781
31315021,51914365
36818673,584410
62450795,10805187
35120039,39722512
51507157,50691713
34885279,34546968
31189240,39105423
6664047,8402497
60206172,66831879
34880993,39903075
525316,2113067
657061,641512
42652796,60733574
9603889,23681676
49213884,55796146
2556327,28061901
26192117,45231310
4989235,8763604
37791069,7530802
18088846,61755229
4007018,13653550
66732969,66712801
3038446,7786818
17812682,23986910
15280279,25887611
11617504,46835599
33489346,4766638
21280081,62168035
38765967,27504653
1272129,19467101
36612050,31686207
64970925,63730796
48440279,43690238
2191449,27434724
132108,57418316
20287787,47632525
8049897,21585053
45686574,12898486
30162008,43830328
34022240,33697675
51946237,51182505
40892817,42446930
59779880,42143408
18567587,11693709
34725861,43756635
10312708,19245490
10546179,42450772
64224501,7963570
22993377,22660201
8139882,4335576
13295813,19489568
27503425,50904245
5420581,6136261
65569906,49679971
30358412,919161
15728293,13316291
6106345,5314652
15647808,11921791
53311716,63995402
5710848,54921952
32453839,34505683
37327577,33870982
1784628,24250009
27509924,53530870
14665922,2931111
574877,4011054
58330635,50250915
23166872,67452779
13345709,12892263
14326082,2716160
42134885,64700995
5811958,34822474
51914773,45431898
50224698,65431553
59489782,59488267
22254856,7825571
6829204,5561585
66740566,67989223
35882519,50657250
53344710,53438969
56064459,1380117
48644547,13078968
34986469,56027663
12226786,67094470
50937493,49233682
20919134,47859417
36041211,30985840
25889832,66016354
17608126,55175674
23465887,21476229
67071777,8116086
36385785,67014542
7512484,5298790
15127462,68402336
3878981,4714614
26366220,16283154
45903621,51015648
41003843,53086723
37095216,44672744
19832415,4037197
48640313,27352490
39299874,27442967
38923383,10942844
43604163,46568999
65894012,51290852
12785911,1701384
49273408,32427528
9530789,64374825
10153040,184366
4025121,13049233
24253493,68377071
19784232,11171548
59061556,24386993
38764029,39469487
18055618,25462659
38010153,14003349
38638583,29562833
12382547,70868306
60042057,60618947
1049088,33014811
2751199,21252787
41415876,29666602
70957320,3510804
8163351,1918677
71047175,299862
31018716,71379926
6714663,10888192
67783103,67790503
45506187,51034200
1206603,519869
43603757,48567832
38711355,32024574
5349565,36050852
11125589,56511192
18221501,71471849
52497971,37989511
62893383,14005591
61980658,1204412
2765899,5545025
37834277,34896300
18689903,13974308
5764782,13962843
34230966,74950693
6730452,50678663
56184050,62181507
494068,46236248
9517720,15800559
28457823,30538630
25362464,1577604
9693534,20016654
34824538,55543847
19048563,68056844
24296709,53758151
64751214,6293402
50544166,51555860
19804703,14051004
7893959,4518079
4335022,3626679
19051806,24968227
1790564,31691538
73427867,18280236
1093228,17391973
2609642,66022177
34015355,35310228
67616103,23041972
43770905,36372432
28671602,5923215
9173280,30541396
42001175,42370929
48185587,3665229
22844223,37608560
20954246,74395326
55064051,21167485
2293158,69888462
75698924,41052718
19374812,15652312
70481784,49419430
18883207,17271429
20149643,72938516
39210774,68174060
28186356,49274754
16752620,54787116
16191201,17132838
18271410,32181539
189840,42104063
31286602,6370981
10493427,3757512
138312,231339
45993608,6650539
2594116,44803175
34262857,76462297
30404787,34938344
2168780,38936307
