Source,Target,Weight
15045751,10247874,5
62559673,10064545,1
3623050,53238813,5
43505757,71392749,11
9845551,6093316,1
46918116,6235174,1
56542476,23096959,1
5864719,7289642,1
12271469,1446467,1
11672345,20929025,18
25003905,67723354,5
20929025,19606628,1
47133414,108278,1
51556828,7691631,12
1530210,37357499,1
168370,488514,1
7760890,3301400,1
843222,28710753,3
31492490,69958429,4
64798443,74075655,2
47649855,47671127,3
37093486,321278,1
36891867,21399598,7
76603199,3678731,1
10097543,4859310,12
47844713,28710753,1
17030079,3638964,1
6486840,23096959,2
65585556,16563587,1
44264925,41881900,6
33946449,17303641,1
60115659,60115785,1
78566876,75104123,14
18887610,27193779,2
52803867,39469487,2
33218414,29028775,1
6228378,3662176,1
32885727,15974409,1
4874026,4297273,7
66981433,19483273,1
20811348,27401779,1
68928471,15221515,2
36960293,54503347,8
34629135,16286131,4
32887098,55101236,1
61573702,70363375,1
70662622,23096959,1
72789777,20789757,10
36817565,35210580,32
13962843,3618133,2
15346914,7653178,2
30969188,21779020,1
41881900,47341961,31
33015583,2183193,2
1864233,1864194,31
22442668,20580498,19
52285202,44450190,1
49970642,3342055,2
57436777,16620627,6
1210071,51574196,18
39504796,39820044,18
23928410,43524551,2
53238813,3623050,2
16563587,48004987,8
16008423,6235174,2
18889409,19133426,3
20896532,21388550,1
5864709,5864719,2
5864709,7289642,2
5864709,7289644,2
1283503,27193779,1
2535434,2081289,1
51474893,6093316,5
14712850,17089728,2
58462216,321278,1
10888192,53070901,3
44838949,45423447,15
1914329,23096959,2
8049897,33148320,1
16286131,34629135,1
52855516,53238813,21
15934062,10097543,2
13567167,9325315,2
39487546,37144575,28
6235174,16008423,31
16286131,8629417,13
46891997,47076719,6
33015583,45717250,3
31492490,35951404,25
5746963,1446467,1
14125254,6838921,3
70479183,23096959,1
5894962,1844194,1
48729353,1039520,1
19745004,22234412,1
20580498,57939112,53
1616665,1352520,1
3623050,52729242,1
27452807,34413897,4
1801829,11061773,1
59059605,55796146,1
54102761,32935745,6
12756992,5108051,2
36154553,24657977,1
13221727,658518,1
7613257,25993378,3
521583,1446467,1
33767206,16008423,1
843222,25860190,1
52825114,23770421,1
44252317,33202667,1
20423832,16316451,1
75130658,53448835,3
9653752,9657553,2
43679310,11061773,1
64991887,16587283,2
7691631,51556828,14
1695405,10267020,3
77085298,20789757,25
17761383,3877327,3
24560307,53558755,4
1049095,2866041,3
6228403,6228378,5
69284431,16297741,1
12256376,46805578,35
47671127,47649855,13
19784232,54980593,3
19784232,1446467,1
23041972,67616103,4
46881155,49086513,3
48336536,42789514,1
8250591,184460,3
47652761,7530570,2
41881900,42131201,13
53981347,20580498,1
1362490,2410676,12
26516210,28283593,2
63109541,24195339,1
20773773,45717250,1
26726495,23096959,1
74753974,45497910,1
65231124,60874241,2
8436350,8410895,1
55796146,59059605,3
26516210,52855516,1
61749446,13221727,4
49912625,41881900,1
6093316,728994,2
51474893,20929025,1
26509369,57939112,2
3678731,24700171,1
16152807,6235174,2
77928975,23096959,9
4128353,27193779,1
49295278,14562056,1
13049233,4025121,2
728994,6093316,1
6659004,7792553,1
19816973,51688289,2
10453902,8604178,2
8962829,10064545,1
20552964,16286131,1
33653601,1254497,3
67535946,1914329,1
22442668,53404927,2
3618133,5581406,3
26006216,33401957,1
63947541,65120941,1
15510254,15510373,1
40686014,72891330,7
49475012,44838949,2
33816473,7691631,1
22855240,39093389,5
9252013,9252268,3
39504796,39822254,4
17259886,17274389,1
238972,447184,1
37571213,29261473,1
35969061,12499251,2
12499251,35969061,1
8077957,7262203,6
75104123,10270250,1
37526090,4989235,1
20773773,16256144,1
21306961,23096959,2
69284431,29891188,1
63947541,12499251,1
70202506,23096959,6
3214406,5896228,10
53448835,7653178,1
75130658,7653178,2
52334681,46151823,1
19141754,19141770,2
44774566,41881900,3
68969764,33148320,1
63891310,53175327,5
29374196,28201627,2
8629417,47860620,1
8629417,18402447,9
17373313,3638964,1
3228505,37778795,3
507775,302322,1
20580498,507775,1
63537249,16297741,7
29099181,59787605,5
43723161,20580498,7
11969507,53899485,1
12892263,16962074,1
31288958,23096959,1
41881900,42926209,2
7053637,31696383,13
34302698,23096959,1
1620225,1572659,1
65252,11980558,2
67509389,46386922,2
67509389,21399598,3
70717154,20287787,1
49295278,67763937,1
76684601,49598840,1
22442668,7691631,4
42408083,28782747,4
39738994,1610564,1
17803236,23096959,2
41829476,16152807,1
75221309,48006145,2
8230809,29028775,1
16384837,41291958,2
41690099,41690044,3
21388550,19745004,1
30666740,27729926,1
43524551,23928410,1
23984796,33653601,1
507775,1064563,7
69958429,31492490,1
60630844,41881900,6
17148588,2990192,6
78596482,78596729,1
36682376,734934,2
78596729,78596482,1
5569059,20929025,1
41881900,49946255,16
27835638,3678731,2
27835638,5569059,2
5871569,27193779,1
76927804,17107479,3
27193779,5871569,4
78109730,847957,1
28875114,1962219,1
238986,447184,1
21052744,3148979,1
14536054,53448835,1
6780767,6670942,1
1911523,26684056,1
19872456,45632603,1
49966855,11969507,4
34659664,7691631,2
19872456,39316027,6
1695406,1695405,2
69822474,26057458,1
31492490,29137950,3
49013638,72460287,2
46386922,24195339,1
37866833,55768463,1
54340642,843222,3
16563587,23096959,3
12888993,38982731,4
27006573,597879,1
17728164,52855516,1
23096959,17803236,1
75451824,33263118,1
79954708,23096959,1
8844627,6052680,1
78432851,42283287,1
3228505,12068195,2
65772720,7691631,5
1695405,1695406,6
1365306,10522120,1
10522120,1365306,1
41881900,3228505,2
16563587,3698588,1
48181728,39487546,5
60115647,60115618,1
60115647,60115716,1
23096959,7691631,2
1301745,1632980,1
14727320,74694616,23
64417577,64347604,3
12007030,60716431,1
28283593,26516210,1
13779937,10178188,1
57939112,20580498,22
35956051,297058,1
54503347,36960293,6
25860190,843222,1
62181507,56184050,1
5839692,16297741,1
60115647,60115659,1
60115659,60115647,1
42283287,45793760,4
9934972,3148979,1
31492490,21347346,21
69280157,26505295,1
36891867,24195339,8
51777734,27835638,1
18631215,18055618,2
21273155,81384,2
7693799,70363375,2
38558578,76606588,4
54089291,34891719,3
18997610,2006876,2
20773773,20580498,1
17728164,6780767,1
1632980,1301745,1
32623292,20929025,1
10126031,10669071,3
46089560,37743436,1
10097543,52083467,12
16416867,42436885,1
4591214,26836459,6
40013435,321278,2
41339276,21233191,1
42413051,49433242,1
53238813,52855516,8
20580498,40686014,4
30895522,1409621,1
44264925,26836182,1
39487546,31670053,4
43160685,39848792,2
45936895,11980558,1
54585418,10270250,1
24940807,2750721,1
24940807,1446467,1
20580498,23096959,1
29366984,20552964,3
19483273,27729880,3
66828533,66828339,1
36891867,3678731,3
10975056,10126908,5
3328572,873328,6
66050533,56353740,1
7262203,8077957,2
31278623,16563587,1
16846699,53238813,1
507775,52855516,1
60716431,12007030,2
53175327,791477,19
26987049,1181927,199
38765967,27504653,3
321278,27193779,5
10267020,1695406,3
77994264,72460287,1
14939303,3156820,1
7691631,23096959,3
9992805,108278,1
31441137,53558755,1
76862248,15901046,5
11617504,15647808,1
2890627,2750721,1
41881900,321278,1
25473816,21399598,2
40667593,1917262,4
6093316,30027163,1
2798959,53238813,1
26931359,7994556,2
4270172,4063516,4
24894902,1090311,1
19748680,7691631,1
36960293,49598840,6
671825,29893472,2
76312891,23168206,1
65600975,45717250,2
7968417,23206290,1
74177509,76586412,1
56356706,24195339,1
51930379,20773773,2
47860620,16286131,1
27193779,321278,4
23473488,20802388,2
72495579,9950667,1
64347604,64417577,4
30582779,41829476,1
17728164,50733765,16
26121818,73909987,1
26121818,37079565,1
73909987,26121818,1
73909987,37079565,1
37079565,26121818,1
57126365,60523529,7
16256144,20773773,8
24386993,59061556,27
44838949,44838862,36
23096959,27576132,1
35968578,64315743,15
32787174,44203721,2
44203721,32787174,1
50304279,40015241,2
48449342,35968578,1
62367558,3678731,1
16557832,49647775,1
7691631,15045751,3
3228505,9384267,3
27551774,36960321,2
50603846,40628209,1
19360616,7691631,2
34413897,27452807,4
34693515,2081289,1
48485198,36891867,1
49767244,24195339,2
66011370,20580498,7
41881900,44264925,7
22887863,24195339,1
42283287,6093316,1
12601374,10270250,3
22442668,58488264,2
75686596,22442668,1
36376183,10270250,1
23061798,28449431,2
76606588,35998691,1
44838949,45497910,1
29455960,58353356,4
2835111,23002299,1
7833168,507775,4
33464566,13258039,1
29620400,1385122,1
27729880,19483273,1
3606738,4204311,1
11855195,5569059,1
29943859,8629417,2
78736407,507775,1
70202506,27483832,23
28438588,15510233,2
70202506,28366058,1
5864719,5864709,1
2081289,37489525,2
29207621,23096959,4
29028775,32215970,1
24700171,8289175,1
16297741,3678731,2
17728164,23096959,2
68964263,66509131,2
67726921,18402447,1
1610564,39738994,1
2634628,1142976,1
32024077,27835638,2
67828134,36960321,2
26181278,27729926,2
2907031,23357588,1
4128353,3319769,3
47903333,52764346,4
39469487,45694880,4
19930136,3678731,1
67673828,76636465,2
419555,24474126,1
56356706,52630616,1
2890627,1446467,1
58503640,3228505,1
64838142,64732358,8
2410676,1362490,2
28964450,77603659,1
26390088,24560307,6
31492490,29675401,8
56192185,52630616,8
78746337,15510254,2
873328,2872812,1
61660309,41881900,2
49647775,16557832,1
26842499,52855516,1
20580498,57333709,41
49535019,23974149,2
64225407,63881328,2
56941978,4106792,4
27549019,11061773,2
10267020,2504560,1
33431398,15409820,2
37489525,68434790,2
46854528,7363211,1
5108051,12756992,3
658518,34138622,1
39003227,39006836,2
22847604,30100099,2
9524057,37326770,1
873328,3328572,2
108278,7253769,2
17327535,65252,2
38454430,46297649,2
39903075,34880993,1
27729907,27729880,2
63109541,21399598,1
14241623,39266291,1
36463352,43935410,1
42408083,13221727,1
23096959,77928975,1
50135499,49598840,1
36371959,17449498,1
31075682,4578898,3
49213884,55796146,3
15778981,19753195,5
69667889,39316027,1
34659664,23059575,2
18402447,8629417,95
52776929,67726921,1
2230011,2656556,1
10247874,15045751,2
66509131,57939112,1
221862,4470435,1
14812631,1084114,1
2006876,17372733,2
184460,8250591,1
46716359,69023981,3
18399519,15510254,1
745460,488514,1
44770441,6293402,1
50859563,42436885,2
11969507,3618133,5
39487546,22844864,8
8938683,7530570,1
32935745,7691631,1
9813732,9830734,3
38386331,1446467,1
53951781,20773773,1
65080962,4095287,1
5298790,2567844,3
20161671,28710753,5
606956,128476,2
17303641,33946449,1
52083467,10097543,3
57939112,7691631,1
37331617,13258039,1
21741891,27401779,2
17728164,27576132,2
21347346,31492490,5
50603846,50623416,1
29675401,31492490,5
70099250,58479957,1
64396357,9325315,2
16256144,60805080,5
19036577,19498290,4
501687,69822474,1
671825,31501229,3
52776929,16286131,1
80108329,34294743,1
22883982,17728164,1
7639232,7613257,4
4297273,12646044,3
41029840,43445823,3
65972975,36960293,3
65972975,36960321,1
24668266,14005591,1
31936600,4286644,2
25181391,37064937,1
13378322,6293402,15
17270540,17259886,1
4025121,13049233,1
1446467,54980593,4
48863418,15062869,1
56550961,52034309,1
64396357,10975056,1
20092180,10126908,1
16089035,71460044,1
2006876,18997610,3
21641241,53911920,8
1695405,2504560,1
42488903,53899485,5
54614463,9384267,1
1133930,321278,1
10373529,20580498,1
25843990,5811958,1
36804486,29620400,1
29620400,36804486,1
9852918,59096058,6
7357595,54980593,1
10797333,12641222,1
49453413,24195339,1
64280871,7363211,1
34891719,17163720,6
60115618,60115659,1
26319440,33450119,1
43723161,23096959,2
12888993,74885321,1
28449431,23061798,11
19753195,15778981,8
53558755,24560307,2
39006836,39003227,2
37866833,31790386,1
3662176,15730865,1
49598840,50135499,1
32780417,32667736,1
54260706,63066512,23
33829862,76970197,9
73443953,67822722,4
33568214,61708806,1
15926039,1446467,3
12646044,4297273,4
51667222,3678731,1
30969188,45632603,1
24195339,3678731,1
1864194,1864233,7
33114736,52855516,2
2436267,1283503,1
39820044,39504796,2
41881900,47902366,1
32427547,32427528,2
1446467,38386331,1
19141770,19141754,2
70349427,24655143,1
39006903,39006836,1
59096058,9852918,4
75424160,7363211,1
59315128,24604008,1
9733123,5152285,1
36185172,11180687,1
22855240,31089461,2
4360334,4369517,2
7289644,5864709,1
71194479,46604988,1
65843523,66953538,22
22442668,61739430,1
48332817,6749378,1
5187096,27193779,5
6543378,41291958,1
6093316,51474893,12
43722735,24195339,1
7691631,54503347,1
24763574,3678731,1
47341961,41881900,6
9306568,48792991,9
10391073,9478219,1
49016322,21399598,13
45903621,31788540,1
4095287,16263354,1
72980210,72495579,4
35951404,31492490,3
8258806,29207621,1
2130612,1090311,2
1090311,2130612,1
71460044,16089035,36
52104368,16416867,6
38499182,16191201,1
23576685,3638964,1
41881900,9384267,4
18613259,1181927,1
16563587,27729907,5
80149262,29028775,2
17259886,17270540,1
3030065,4106792,1
49597898,22883982,9
37489525,34739117,2
30161665,56192185,1
3228505,34786988,1
858127,37489525,1
53238813,56941978,1
62091339,20580498,7
40129109,19498290,1
4297273,14535306,6
47460440,72283469,1
58654489,37165115,1
7053637,54906742,1
31288958,17728164,3
17216857,7613257,4
43780191,9120498,1
8862593,11969507,1
3677872,8514,3
44838862,44838949,4
36891867,49970642,1
3148979,21052744,1
67822722,73443953,1
56353740,66509131,1
63537249,49970642,4
1903338,507775,1
3459645,3459922,2
41881900,45425758,3
36891867,2560988,1
13753636,31829770,1
20789757,72789777,4
50333942,51437382,1
74122719,60115647,1
65914086,78930746,3
23381317,11167738,1
60115659,60115618,1
2560988,27193779,1
16191201,38499182,1
71392749,43505757,5
12357974,54980593,1
7691631,19748680,1
43896280,70202506,1
46906439,28283593,1
15111821,13124802,1
31985425,24195339,4
11672345,43916263,2
37231620,13221727,3
44979576,68928471,1
80120685,3228110,1
26192117,36960321,8
35489567,65252,1
65231124,11167738,2
10391073,15404425,2
29208937,2081289,2
55952101,20929025,1
12618379,1028340,1
5245894,74293321,1
20785986,23984796,1
10395188,17274389,1
28366058,29261473,1
46089560,23096959,1
56744606,20929025,1
15379098,3228505,1
35015575,3228505,1
9349840,13729434,11
61739430,53356367,9
44350607,53981347,1
62222753,56237879,1
15510373,15510254,1
7792553,8787106,2
62166147,38488726,3
24511341,24510903,1
67763937,14562056,8
67763937,12256376,1
32922994,3618133,2
7691631,36960321,3
27133968,1362490,3
27133968,2410676,2
11730342,31492490,1
53356367,54503347,3
53356367,47460440,1
32215970,41543133,1
26726495,17372733,1
11969507,43490815,1
51556828,46089560,2
20580498,72891330,3
70333027,20929025,1
73583157,20929025,1
76189570,26820798,2
60530986,68023701,1
68023701,60530986,1
71081599,24195339,3
8629417,16286131,15
481872,4166567,1
61739430,28366058,1
61739430,54503347,7
36960321,27551774,1
40690081,77984210,3
10664,10453695,2
5316517,3678731,1
12225546,714074,1
19845168,23096959,1
39822254,39504796,1
23357588,27729880,2
14536054,18410674,3
12048721,5431309,2
26836182,7691631,1
2729788,5474834,1
16787349,41829476,1
23774298,33791453,3
15926039,54980593,2
3910945,62234930,9
16256144,38581626,2
57333709,20580498,8
2233998,28782747,2
48910477,2436267,2
18477927,9384267,3
71885156,29455960,1
12892263,5532320,1
71514059,41829476,1
13345709,12892263,4
10453902,10097543,9
15467734,24195339,1
30120110,48688603,1
46386922,36891867,1
44454813,42283287,1
48626335,24700171,2
21496481,21496522,1
16717528,4128353,1
6988020,14089735,1
78739478,8162715,1
65648767,24560307,3
38066334,65600975,2
65048221,29996513,1
23059575,34659664,1
29455960,10851820,1
5942221,1049095,1
80326656,17803236,1
48083970,4095287,1
27729880,27729926,7
7691631,46089560,2
15221515,68928471,4
519832,2835111,1
60374819,33653601,4
59059605,68243930,1
36891867,51457456,1
37722820,4095287,1
79362300,26820798,2
58044020,13849411,1
60872406,66868434,1
59293418,8230809,1
18612437,46238501,3
79057391,12888993,1
50623416,50603846,5
42450772,10546179,2
48644547,24763574,1
3678731,5569059,2
50553550,507775,1
68629027,9917257,1
58986347,59147757,1
21540759,15479087,1
33653575,658518,2
8410895,8436350,1
55796146,49213884,4
68182561,79911500,1
29989374,27401779,1
27483832,27051771,2
2165383,2081289,3
40213809,23349633,2
47576910,11639637,4
47824319,45936895,1
65561709,41881900,1
31829770,31077672,5
12048721,47563072,1
49288313,41881900,1
31829770,3678731,3
43780191,1446467,1
8634788,20929025,1
46119242,69848754,2
49946255,41881900,2
63537249,15062869,3
31446151,48452666,1
20929025,51474893,2
10642708,10469184,2
49016322,24195339,5
70704345,10391073,5
3678731,5187096,1
79510167,8387179,3
5731348,1385122,4
5731348,5282596,1
80316348,54173593,1
49015296,791477,5
68007635,29102367,1
61047867,15452919,1
447184,8514,2
7653178,75130658,6
49021294,39789776,1
5532320,67728267,6
53356367,61739430,8
5839692,41881900,1
1385122,658518,1
37226382,51507157,1
6326372,5612317,1
26937681,18612437,1
40686014,20580498,3
51457456,36891867,1
55044933,41881900,2
11551538,27193779,2
69093816,33450119,3
33653601,6235174,1
31670053,39487546,1
5896228,3214406,2
4859310,8604178,3
16416867,52104368,2
9309093,30675533,2
34739117,37489525,3
63733328,56760633,2
9813732,42655713,3
802133,1446467,2
62757101,59517730,1
76970197,33829862,6
53954979,20773773,6
6670942,6780767,1
33909634,46084622,11
59715467,7691631,1
1352520,3311772,1
74694616,14727320,2
6052680,8844627,2
7918325,40709093,1
56595762,843222,1
10097543,8604178,5
3459922,3459645,2
6246304,6228403,2
57342154,45060883,2
7764556,1049095,1
73824736,54260706,2
49946255,3489194,3
15097392,9325315,1
14663768,714074,5
566073,3342055,1
27732828,27551774,1
34534630,52643796,1
51478266,20580498,8
41826844,75130658,1
24998719,37144575,1
33653639,30194220,1
5508088,49970642,1
13455471,221862,1
3328572,2872812,2
19994257,44264925,1
948957,3342055,1
2346936,3195124,1
1529160,991475,2
9994688,11914939,2
53911920,12574344,2
29137950,54984270,1
57222302,57189115,2
47071941,40013435,1
40328426,40328394,1
6714663,53070901,1
80531423,18403824,1
45975112,41881900,1
66944590,15062869,2
48254740,4106792,1
33791453,23770421,1
20773773,53954979,7
24700171,11730342,1
42131415,5811958,1
2233998,2014929,1
59787605,29099181,5
45717250,20773773,3
11617504,46835599,5
50733765,17728164,1
74177509,64622101,1
72283469,49598840,3
64315743,35968578,2
51465901,39534835,1
53438969,53344710,1
45632603,39316027,3
34138622,33653601,1
20580498,22442668,6
35951404,40597488,1
6051812,7691631,1
9504214,23206290,1
39848792,24361415,1
24361415,39848792,1
38071534,11730342,4
3504464,3504505,4
10522120,5405905,1
65914086,2573058,1
943149,53070901,1
53070901,943149,3
10247874,7691631,1
71612663,80764558,3
35448780,35969061,1
44326653,41291958,1
38793780,13258039,1
47460440,54503347,1
57239556,24195339,1
843222,64991887,1
843222,16587283,1
22883982,49597898,2
50461701,45717250,2
20929025,6093316,5
80764558,71612663,1
27835638,32024574,1
53448835,75130658,8
79911500,68182561,1
12069542,3228505,1
49970642,321278,1
37300315,7792553,2
17089728,14712850,1
45117537,31492490,1
49213884,68243930,2
68964263,6838921,3
54503347,7691631,2
12682212,3301400,1
30313796,4128353,1
78496985,40690081,1
48004987,16563587,11
7586424,3757512,4
28949681,9568894,2
4297273,16348344,3
13221727,858127,1
13021798,14938520,1
46716359,17728164,1
76885077,35998691,1
16180517,36371959,1
64521641,1362490,1
5954253,5731348,2
5535125,27193779,1
34685800,302322,2
7122663,8514,1
16378879,302322,1
19390712,2006876,4
39504796,43372569,1
24560307,41881900,1
29893472,671825,2
47460440,61739430,1
64665970,55400726,1
858127,54980593,1
30894925,8486799,2
30350538,19351480,1
36040894,5839692,1
63109541,46386922,1
19467184,31337353,1
4127088,31089461,1
67130793,19141754,1
42408804,70202506,1
76060141,76060325,1
3623050,76606588,1
28283593,2508083,1
46119242,31646449,36
81848241,3827595,6
4414698,60630844,1
47903333,24195339,1
3720553,108278,1
54906742,7053637,1
7167597,7691631,1
22492045,10851820,1
44700172,35640229,2
26836182,355893,1
78522639,31646449,2
858127,658518,1
74076580,10985948,17
30939095,10391073,1
10391073,30939095,2
24228422,58872562,1
10453695,10664,4
45180467,29455960,1
2508083,15974409,2
20929025,29561893,2
843222,654608,1
25416166,13779937,2
7786818,3038446,2
4063516,4270172,3
28311906,714074,37
20773773,23206290,1
53510263,13753636,1
41681600,13124802,1
70107786,75629834,3
62091339,7691631,1
33855555,5871569,1
72495579,72980210,4
37834145,14089735,1
51777407,27835638,1
16752620,72495579,2
60872406,69367186,2
34864402,14005591,1
5282596,1385122,1
28406537,45903621,1
2935735,1254497,2
76734068,24560307,1
16962074,12892263,1
27732828,9998516,1
52630616,56192185,2
57363293,5532320,1
18410674,14536054,1
15045751,7691631,3
52568788,11969507,1
63972479,76080865,2
3459645,6235174,1
12087231,3228505,1
65545148,596892,2
17273223,17259886,5
21570406,822319,2
37349649,3214406,1
40015241,50304279,2
38742053,2436267,1
61458863,2436267,1
65916368,2436267,1
49876744,2436267,2
73640452,2436267,1
77225991,2436267,1
51827522,2436267,1
26121818,2436267,1
47515815,41881900,4
12570984,53721571,1
1254497,2935735,1
2081289,2165383,1
10888192,27193779,1
44563779,47576910,1
68024288,57939112,1
54614463,3623050,1
11778024,62026178,2
2006876,2003641,2
23780325,23096959,1
62530087,81295122,64
55638412,16286131,1
31696383,1362490,1
68145358,16256144,1
55044933,1283503,1
5187096,3678731,2
36895421,33653601,3
36653430,7691631,1
47076719,9384267,2
47076719,46891997,3
42417822,52855516,1
76029944,65914086,1
66836598,40213809,3
55796146,68243930,5
15404425,10391073,3
27729926,64431348,1
4239408,41829476,1
54503347,61739430,2
6235174,7691631,1
5581406,3618133,3
3228505,12090329,2
70063086,11061773,1
60793401,27193779,4
1801829,3016562,1
26836459,4591214,1
58462216,62351270,1
27729907,23096959,1
33653575,60374819,1
10669071,10126031,1
31337353,14497749,1
20773773,7968417,1
19843509,24195339,1
48792991,21357853,1
25476601,1090311,1
6443435,5425992,1
10064545,20929025,1
38321988,5706983,1
58924396,30641512,1
15999442,19584896,1
12090329,3228505,4
14349513,3228505,2
17254728,3228505,1
37489525,54980593,2
29102367,68007635,1
58872562,24228422,1
54906742,76080865,1
63537249,3328572,1
19584896,15999442,1
56087776,9384267,1
70128902,42481664,3
69644491,9384267,1
18248068,8514,1
62026178,11778024,1
45766550,64521641,1
66868434,60872406,5
77984115,40690081,1
1695406,2504560,1
29102367,302322,2
71809982,35065891,1
20580498,20653934,1
17303641,108278,2
10391073,70704345,2
42188335,70070315,3
64732358,64838142,4
42926209,41881900,1
33653601,33653575,2
41095157,43916263,1
72198897,19606628,1
35520634,11061773,1
18101581,5706983,1
28449431,15111821,1
78664917,27729880,1
47563072,24395109,1
31492490,40597488,1
13124802,15111821,1
42769750,42789514,1
36683926,734934,6
734934,24560307,1
734934,36683926,1
19351480,30350538,1
302322,29102367,1
10097543,10453902,13
40636076,31829770,1
41095157,11672345,1
5069237,930571,1
9917257,68629027,1
2504560,1695405,1
27401779,29989374,1
5532320,7804910,5
3038446,7786818,1
2014929,1460385,1
27193779,3618133,1
58341372,4780572,1
41881900,61973853,2
66509131,23272510,1
76734068,49970642,2
18765014,3228505,1
71932349,45717250,1
641512,4989235,1
42417101,81422600,2
39789776,11939484,1
2481963,7653178,1
27051771,23096959,1
7887296,4137249,1
802133,9750233,1
9750233,802133,1
9750233,1446467,1
1319339,8514,2
45060615,72048480,1
36914478,33015583,1
50892953,34864402,1
46835599,11617504,1
9384267,37448451,1
43441403,76358146,1
3618133,11969507,1
61911100,1028340,1
79510167,1446467,1
59321192,41881900,1
9992805,7691631,1
68024288,20580498,5
54507707,54489277,1
9830734,9813732,1
37778795,3228505,1
31562674,49970642,1
18473732,17761383,1
9385519,58353356,1
67720080,64727947,1
641729,13446739,1
68243930,49213884,10
11796974,34414315,1
46089560,36960293,1
66349774,20789757,2
21347346,47540830,1
82572869,57939112,1
8787106,3149845,2
72891330,20580498,4
8715146,29491240,1
20484506,10230369,1
21399598,49016322,1
30822986,23505879,1
14734876,23505879,1
62660472,46386922,1
1801829,11969507,1
34105868,5532320,1
71125072,79110123,1
60872406,54393307,3
54632786,13221727,2
27193779,3342055,6
66831879,9384267,1
49970642,27193779,1
23096959,50754197,1
63145934,7691631,1
54804539,321278,1
6135596,9384267,4
41829476,16008423,3
78043378,11180687,4
77868600,54980593,2
63097460,22442668,1
37064937,1181927,1
19606628,20929025,2
1997918,1997671,1
84320359,40323291,2
84320359,49303127,2
45566858,42370929,2
16316451,32887098,3
5455458,81235725,70
81235725,5455458,1
9979119,37337400,1
36837280,15350898,2
44264925,70617656,3
9309093,37734226,2
35210580,36817565,4
75686596,20580498,4
34586916,35998691,3
38795867,5896228,1
13221727,33561533,1
52855516,22887094,8
83350293,75321766,1
75183732,70662622,2
9252268,28650613,3
10582468,47563072,1
17132838,16191201,1
15111821,4128353,1
21347346,29137950,2
75514051,7691631,1
51437382,50333942,1
74070435,45717250,1
46084622,15045751,1
52855516,7833168,1
17363448,23070095,1
75104123,47434220,9
45646037,6093316,2
72482553,39487546,1
12570984,29309660,1
18840003,3678731,1
36891867,11672345,1
34762920,5532320,1
9385519,29455960,3
10126908,10975056,3
20558462,19745004,3
40667593,36953657,1
4989235,59819433,1
23631776,16147933,1
11551538,15062869,1
76268970,43977626,2
67572781,7833168,2
26181278,56533838,1
2688907,49086513,1
53899485,42488903,1
10888192,6714663,1
29261473,59239347,1
20484506,7691631,2
42417101,40793484,1
29261473,52855516,1
45903621,51015648,2
46787516,54980593,1
29455960,9385519,4
42467830,49086513,1
81612946,65214191,3
14562056,67763937,8
321278,49970642,4
75286540,7613257,1
16184296,7372528,1
37995048,25894747,1
48641539,1217614,1
20653934,57939112,1
1069177,7372528,1
35090213,41881900,1
46881155,27193779,3
63652864,16563587,1
11778024,13972055,1
654608,48578152,1
70070315,49970642,1
73219139,75104123,2
8514,11969507,2
