Source,Target,Weight
53954979,23096959,3
18410674,14536054,5
79911519,20929025,1
79510167,10074815,3
7804910,25003905,2
22155032,45942274,4
13753636,53510263,1
53432472,53515475,1
66486237,29028775,1
6838921,73823302,6
60735171,321278,2
80793561,5839692,2
38488726,34855619,3
34855619,38488726,1
50142756,55817137,6
33401957,3301400,2
94892549,95084908,1
20580498,57939112,15
110258934,65914086,3
66571349,32481543,4
66571349,63335718,1
32481543,66571349,7
72891330,20580498,2
30769761,16147933,1
42889545,49902814,2
17339088,7530570,1
3228505,31524768,1
6235174,16008423,3
4576305,9278888,1
16416867,52104368,9
9252268,5777189,1
6296790,3148979,4
3638964,47472608,1
93444615,17728164,6
30648714,6247705,1
93446120,31288958,3
93446120,17728164,2
76734068,49970642,1
24483721,36580101,1
31492490,21347346,19
68243930,55796146,7
68243930,49213884,18
20801613,26166376,4
73254508,27729880,2
24474126,10247874,1
62954915,65096253,3
81214532,9757100,2
34138622,33653601,2
16256144,38581626,3
67828134,36960293,1
67828134,49598840,5
88288940,36891867,9
44264925,41881900,8
9106565,97493859,17
97493859,9106565,1
84452998,36653430,1
9568894,77798058,1
9469271,30639899,3
39487546,48181728,1
8071542,11969507,1
30639899,9469271,1
30637758,9469271,3
30237243,30236586,1
30237243,30237090,1
30237243,73281406,1
82549130,111523474,1
7613257,43836372,1
68964263,6838921,5
321278,49970642,1
31666151,82801745,1
31492490,54984270,6
78797564,87645313,2
93817983,93341818,1
11969507,72614020,1
9252268,3618133,5
2233998,28782747,3
46297649,33634359,20
53504694,28972890,1
94367677,6093316,2
113345864,41881900,2
12041782,3228505,1
65563448,24560307,1
20929025,94367677,2
62091339,57333709,1
79618507,20580498,2
46386922,24195339,3
24195339,36891867,16
22883982,20580498,1
67828134,36960321,2
81263716,10851820,2
19157620,29514104,1
64225407,9384267,1
18068542,62367558,1
23774298,33791453,6
71932349,51905353,4
27051771,23096959,12
48046454,3786237,1
91665868,34302698,1
61431422,12085555,1
65772720,7691631,2
60561834,10296149,1
5532320,67648772,2
63537249,49704723,1
13347640,238986,1
28312955,38982731,1
28312955,12888993,7
42067696,49970642,2
30676220,8608480,1
84289270,23096959,2
40053602,21069494,2
63537249,49970642,1
48337670,15778981,2
80901154,12888993,1
87439629,22442668,1
56373404,8629417,2
29455960,10851820,2
66146807,43347873,2
54984270,35951404,1
1460385,88426738,2
27729926,27729880,2
11969507,5871569,1
89348631,3301400,1
29137950,31492490,5
80862584,15045751,1
116306642,40508605,2
8763604,4989235,2
52083467,32443143,3
93446037,17728164,7
93446042,22855240,2
49902814,42889545,1
24612415,28892892,5
83468759,86409404,1
22442668,6838921,2
65214191,90675549,6
13258039,10312708,1
94588663,58505248,1
2729788,3149845,2
53335377,8357227,2
11939484,15778059,2
82846397,83559947,2
82846397,80731634,1
5871569,11969507,3
41571541,76541829,1
34891719,17163720,2
5871569,60670911,1
81325415,20929025,1
52171557,7386799,1
67828134,7691631,1
117965236,2750721,1
62026178,11778024,2
116681427,80735371,1
63537249,22744595,3
18454064,7530570,1
41917698,21160389,1
24195339,20929025,2
19990198,6093316,1
57333709,74175805,2
16152807,6235174,1
105563335,106613119,13
39487546,24998719,1
57939112,67828134,3
7691631,36960321,10
911765,37167642,1
1064563,507775,2
74175805,65214191,6
28352089,9524057,1
68465360,37489525,1
10391073,116283379,2
11380094,1446467,1
67828134,57939112,2
17007320,20929025,3
57333709,51478266,1
36960321,7691631,2
101408117,111414625,16
79786692,78425531,7
66824559,29666602,2
66824559,116681427,2
47367773,50463523,1
65794292,20929025,1
94061307,10270250,1
61047867,15452919,2
43445823,12247534,1
9278888,65696204,2
20580498,57333709,6
20580498,53954979,1
9992330,66783145,2
33994380,23096959,1
65303497,30035812,2
79532651,30035812,2
78664391,29028775,1
24109199,22442668,18
10296149,60561834,1
112505682,24063576,3
39766308,46148169,1
73929422,321278,1
76970197,33829862,5
36891867,24195339,5
106613119,105563335,1
76698280,43347873,4
76698280,68032702,6
16256144,62894057,3
36960293,113136985,2
9120498,12085555,2
9094192,37489525,1
91553810,35640229,1
113136985,36960293,1
67828134,20580498,1
29099181,59787605,12
48109239,20580498,3
62894057,16256144,1
355893,11969507,1
65390815,51040886,1
41170869,27193779,1
2006876,18997610,2
66011370,20580498,4
24777832,31211061,1
33631352,27442967,2
31696383,7053637,5
66944590,15062869,3
83887745,25003905,2
17089728,23096959,1
31936600,24835467,1
95700338,112647343,14
61661378,53312169,2
52104368,16416867,18
88992755,29028775,3
91073350,64479681,1
9307757,7512484,1
2594116,658518,2
42457394,6296790,1
76370943,41791684,1
2609642,6093316,1
82706976,74175805,1
15926039,9120498,5
38934449,10270250,2
791477,4733263,1
16147933,30769761,2
98585306,24703136,1
99148158,3342055,1
55044933,41881900,2
60374819,33653601,3
26142147,26142080,1
3453852,28710753,1
16563587,6934395,7
66380570,17728164,1
64670477,99598595,1
49016322,24195339,3
67572781,7833168,2
90199054,93185914,1
90199054,38267641,1
12888993,38982731,5
31446151,40208831,1
2214953,35640229,4
36891867,46386922,14
51434618,42370929,1
103185781,111414625,1
6223866,1836229,2
1864194,1864233,2
39111193,6093316,1
113639871,8629417,1
111742925,9504214,2
111742925,62894057,2
96151227,68414068,1
15510254,15510233,1
27729926,23357588,3
12085555,9120498,2
4723248,3678731,3
67102327,24195339,1
91131580,301742,1
747698,95355021,5
9120498,4164482,1
13347640,238972,1
33653601,60374819,2
89419368,90722372,2
30535158,22893086,14
112647343,95700338,16
41881900,41861768,1
30732364,321278,1
24560307,15062869,1
49820627,29028775,1
34447499,34182998,4
24579238,39176269,1
102401555,101394335,1
92370859,101394335,1
101714016,101394335,1
85519267,29028775,1
41889031,3559019,1
56356706,52630616,2
24888634,10391073,1
3336925,7510068,1
7510068,3336925,1
112505682,109657262,2
44105197,1446467,3
43347873,20552964,1
93921362,20580498,2
7823926,11129115,1
43900403,108458380,2
4095287,16263354,1
11129115,7823926,1
11969507,3618133,3
41881900,47515815,2
102043267,73964895,1
99598595,63537249,1
51004280,63537249,1
79066066,77465706,1
13022394,1103607,1
23992530,6942323,1
96817318,3228505,1
79460335,44123252,1
34182998,34447499,1
7868150,2416064,2
39487546,22844864,2
67962648,3678731,1
44518409,2716160,2
47879228,81391071,3
68964263,15111821,2
39469487,72460646,3
75332684,92192594,17
93446037,22883982,5
103185781,101408117,5
32350290,104936681,1
30637758,30645049,1
39507997,39508026,7
41881900,3228505,2
80793561,49970642,2
48004987,16563587,8
53175327,791477,8
1064563,27729926,3
52588453,50904245,2
102689445,84744614,1
54230994,105022332,5
38314495,41829476,1
105022332,54230994,1
15402300,99148158,7
55424670,3678731,1
77478378,44971752,2
11939484,79510167,1
8685799,11939484,2
8685799,79510167,2
11667865,75785147,1
11667865,3678731,1
79306601,21233191,1
107542878,34809191,2
1777665,2884392,2
15111821,6838921,3
19753195,15778981,21
48716481,7512484,1
62458409,45717250,1
112647343,57333709,2
66509131,20580498,4
44838862,44838949,30
31988820,83050680,1
50118546,671825,1
35446456,943149,3
118073492,115379668,1
31788540,9278888,1
34139070,5532320,1
31446151,26142147,1
38765967,27504653,7
86610729,20773773,2
55796146,49213884,5
65600975,109045956,1
57936731,45936895,4
19390712,2055965,2
64654523,70136587,3
103240029,10041891,3
31492490,35951404,24
17728164,23096959,5
19699257,4455628,1
2416064,7868150,1
31046054,7691631,4
49279264,76258093,1
91553810,75104123,1
47185737,47190624,4
58461549,23096959,1
27504653,38765967,9
3149845,2729788,1
17728164,93446101,14
2700147,6780767,1
14587821,321278,1
19994257,23096959,1
99673273,99251094,1
45875786,1460385,1
16557832,65499703,2
102689445,37448451,1
85878240,113916359,2
14812631,99148158,1
66579854,3386088,2
12085555,15926039,2
63537249,32652828,1
66571349,28049969,1
4859310,8604178,2
1209803,94390565,1
27729880,99148158,5
13021798,23096959,1
55477943,45597990,5
28964450,64479509,2
28964450,108533005,1
28964450,64479681,1
28964450,81487759,1
28964450,64479779,1
28964450,28972890,5
28964450,56767866,2
8463294,12550138,1
78112327,7691631,1
105017761,76686583,1
93889924,109939597,3
105563335,91553810,1
37750203,11969507,1
111033629,111030670,2
55796146,68243930,5
42387001,20312497,1
3276413,3678731,1
70202506,27576132,5
70730339,45717250,1
50359589,11854950,1
24195339,7639232,2
22257580,116910958,1
98210239,13124802,2
15634981,47882383,5
97478965,74136019,1
82734331,20929025,1
117293741,26726495,1
75903347,45993428,1
88211060,46089560,5
2314534,27193779,1
44264925,70617656,2
7910045,2096579,1
28972890,64479779,1
112647343,119692762,17
86613316,614070,5
48919093,36818673,1
37796696,1962219,2
33767206,16008423,2
70363375,71081599,1
67436705,15778981,3
119692762,57333709,1
71392749,43505757,2
40053602,11061773,1
60630844,41881900,2
841835,15830664,1
42022234,35297180,2
15045751,7691631,4
55033280,36891867,1
104097636,65914086,1
107542375,34809191,2
101408117,103185781,14
53678733,17278238,1
9384267,46891997,1
117898415,42009758,3
95700338,119692762,8
55621059,27549019,1
92313258,74700504,1
41881900,106462765,21
58535706,21233191,1
77013141,54800346,1
95700338,57333709,1
858127,658518,1
4455628,73526736,3
28155823,26337322,3
114668532,36891867,1
102137661,23206290,1
85620426,6679704,1
65794292,23083156,1
46641250,90796663,2
44591594,46386922,1
6661569,90154665,6
22883982,17728164,1
59646521,37200012,1
99598595,50565430,1
24529855,10247874,1
23206290,102137661,3
41567275,68243930,1
73526736,4455628,2
2302682,19022579,1
25253455,41791684,1
17274389,20369580,1
52083467,8604178,1
18225913,19272315,1
15467734,24195339,1
27729880,23357588,2
138635,9609180,1
70202506,22855240,288
168370,614070,1
41881900,54800346,12
54173593,6093316,1
34073164,92557377,2
98123401,75642389,2
66343967,17163720,1
65755313,3678731,1
843222,1460385,5
23096959,23357588,1
59089044,6235174,2
23505879,14734876,4
28972890,28964450,12
3228505,96817318,3
96767206,38267641,4
21273155,41881900,1
6235174,54980593,3
91851756,7691631,3
21347346,29137950,2
23116127,40841283,8
78655092,51877056,1
36960293,67828134,2
31443340,31446151,2
64516011,42883699,4
36818673,48501841,5
722201,10416648,1
69277020,21436816,2
44971752,64700934,1
53954979,20773773,11
113197161,11225014,1
43723161,90411188,1
112655189,53954979,7
63882194,51478266,1
61431422,9120498,1
8479951,9384267,2
2950045,2884392,1
53175327,63891310,4
84575398,33429211,2
29455960,9385519,1
47190624,47185737,5
6235174,1446467,1
31288958,17728164,1
82293105,37489525,1
12983151,58825797,1
58825797,12983151,4
51877056,78655092,4
90636971,58654489,2
109981065,2055965,1
117836010,27193779,1
48794719,17728164,2
19051806,25490223,3
25490223,19051806,1
17728164,93446120,4
56676264,45993428,2
13962843,3618133,3
49286861,38267641,1
93446075,17728164,7
8604178,32443143,4
7691631,10247874,2
52773157,20929025,1
101392311,9309093,1
97581585,51195004,1
14953039,13466688,4
20891354,19745004,1
67056550,41881900,1
40964014,47460181,2
66571349,92735261,3
120680645,54230994,1
45993428,56676264,2
112352325,112352232,3
111860063,27729880,3
22737333,21909749,1
112750160,47411155,2
12418999,23096959,3
71125072,110538699,2
9809894,1690480,1
83725685,23096959,1
107585437,41881900,1
6989650,3678731,1
88211060,23096959,1
65214191,53954979,4
14291040,9252268,3
32848140,27729926,2
7530570,53297769,1
19939216,24306004,1
120145570,63537249,1
29675401,31492490,2
1365306,1381673,1
44971752,40892817,1
66285950,49597898,1
110027931,20580498,3
82906506,6981258,1
55644780,45942274,1
2304783,26516210,1
85991467,52773157,2
17530284,15452919,1
94911145,26390088,2
5932749,18609427,1
43075480,30419413,1
76734068,321278,1
100801187,12550138,1
2490468,32127090,1
459348,2990192,3
41310523,14734876,1
76586412,27051771,4
14531737,1181927,1
87574304,81598961,2
96986889,81598961,1
3333998,27729926,1
81263716,321278,1
107542443,34809191,4
19361153,1362490,1
66783145,9992330,2
3228505,12041782,1
35640229,8629417,1
58825797,48337670,1
93446101,17728164,1
45319761,9384267,2
51195004,44694442,1
45936895,80862584,1
95067884,54980593,1
2508083,51344082,2
15427835,7691631,1
42923055,39532631,1
40522844,95630805,2
115624207,77696875,1
77696875,115624207,2
47879228,60165924,1
47879228,46151455,1
47879228,42728835,1
46151455,47879228,1
46151455,60165924,1
46151455,42728835,1
46151455,81391071,1
42728835,47879228,1
42728835,60165924,1
42728835,46151455,1
42728835,81391071,1
81391071,47879228,1
81391071,60165924,1
81391071,46151455,1
81391071,42728835,1
60165924,47879228,1
60165924,46151455,1
60165924,81391071,1
43723161,20580498,3
12550138,30379674,1
22737329,93568427,1
92074256,101107622,1
13221727,28782747,5
11939484,26516210,2
6093316,20131603,1
118183759,87849371,1
21069494,40053602,1
16709229,16286131,1
4733263,791477,1
53954979,57333709,1
6093316,51474893,2
93341818,28710753,1
31492490,29137950,13
112459584,355893,1
32023078,21233191,2
16563587,20537104,2
92735261,28049969,1
107555654,56353740,1
35640229,44773553,3
43445823,692146,2
35023956,321278,1
29208937,2081289,3
110539997,110538699,5
965782,6093316,2
7589947,7589969,1
43449678,6093316,1
8789488,20929025,1
55277533,70202506,2
757363,48294708,2
1090311,168370,2
43695474,11730342,1
7053637,31696383,8
24612415,5597557,1
80783122,1451352,1
80783122,100542220,1
86362151,15452919,1
22737333,33563205,1
12862734,20131603,1
107838522,98721853,1
22442668,24109199,4
43081547,943149,1
93446042,17728164,4
26987049,1181927,7
4128353,67723354,1
44773553,35640229,4
48337670,58825797,1
712530,6093316,1
16286131,8629417,11
16286131,87212987,2
41881900,9384267,3
83674511,1790564,2
92735261,66571349,3
32695583,42436885,1
12067449,12067406,1
27729926,32848140,1
23096959,70202506,1
33829862,76970197,2
27051771,27483832,1
98464426,56533838,1
12067406,12067449,1
121137018,8789488,1
119692762,112647343,13
98348811,96805732,2
89357782,20929025,1
33401957,97833364,2
98564003,74136019,1
24835467,31936600,1
57401572,6296790,1
27483832,23096959,4
93657402,52630616,1
5793738,31788540,1
80669528,7691631,1
2884392,2950045,1
83050680,41881900,2
72048480,27452807,2
6093316,43449678,1
47716038,757363,1
20929025,24560307,1
106488268,119901052,3
119901052,106488268,1
122380003,117293741,2
17259886,17274389,1
20580498,11225014,1
27483832,27051771,5
2346919,8514,2
46382074,3228505,2
26179136,3228505,2
57333709,23272510,1
102216161,25136308,1
25276191,3618133,1
49966855,11969507,1
37953959,24195339,1
44838949,45423447,11
22893086,30535158,10
35752402,41766002,1
93446117,17728164,2
869050,5171600,1
8608480,30676220,4
29028775,109059304,2
96440563,19141754,3
83050680,31988820,1
5888353,15749269,1
74175805,76586412,4
23637027,31211061,5
1380117,23096959,3
103684518,101333624,2
72460287,87638778,1
24868135,113916359,1
363387,238972,1
35890081,25659723,1
49401134,7691631,1
5932749,14087781,1
45870793,84392302,2
25295238,5152285,1
46881155,15062869,2
120461881,10037542,1
102623247,3678731,1
43027758,63887706,3
91353698,34182998,2
87212987,16286131,7
6908774,14791963,1
44770441,80735371,1
14570945,1451352,1
3342055,27193779,4
12888993,50591651,1
49966855,5581406,1
24963784,24560307,1
26931359,7994556,1
122002278,122061768,1
122061768,122002278,1
23096959,20537104,1
11545928,27193779,2
64944702,15510254,1
15510254,64944702,1
6520784,6486826,1
86268781,3678731,1
95700338,45717250,1
89419368,87849371,1
64732358,64838142,1
41881900,77013141,2
41881900,44415469,1
28949681,77798058,1
64654523,15111821,1
19951562,19745004,2
48335886,24777832,1
13221727,88426738,1
44136510,16479108,1
13100632,21175131,2
100315700,56358351,3
7789923,5474834,1
22442668,20580498,5
17163720,3606738,1
57239556,36891867,1
70310578,3276413,1
20537104,16563587,1
24474126,3638964,2
27576132,6670942,1
69921209,30035812,1
9278888,4576305,1
104205088,47415120,2
52039406,16219318,1
112647343,60374819,1
109669839,20773773,1
61280542,31936600,1
507775,6296790,1
123154448,52855516,1
12004006,16760719,1
110989998,39957082,1
791477,88654995,2
66509131,31288958,1
108187130,1446467,1
108187130,760165,1
122419380,19960546,3
19960546,122419380,1
8514,488514,1
93446090,17728164,3
108166281,117213087,1
102147889,54173593,1
88654995,6235174,1
88654995,791477,2
11205780,27193779,1
17274389,17259886,5
23096959,31288958,1
50142756,24998719,1
16665655,3678731,1
19249835,22744595,2
19249835,32652828,2
9252268,14291040,1
7228447,10994345,2
59254977,20929025,3
111414625,101408117,3
12084628,1572659,2
59213335,54517947,1
23096959,21591001,2
791477,37489525,1
79269625,38267641,1
62091339,54912542,1
41881900,102584737,1
41791684,76370943,1
17728164,93446099,2
46089560,88211060,2
22155032,9709563,2
9252268,5581406,1
54434622,101607568,2
101598792,90796663,1
50896111,27193779,1
43613404,48109239,5
60112633,41829476,2
34629135,16286131,3
42408083,13221727,1
64546309,41881900,1
5298790,48920461,1
44886691,1103607,4
105862828,41881900,4
45717250,20773773,2
70403530,15062869,3
20369580,17274389,2
14712850,23096959,1
20131603,2096579,1
86281053,24195339,1
109805582,24560307,1
36914478,72523920,10
94506832,65600975,2
16554739,1090311,1
1090311,16554739,1
83559947,80731634,1
27729907,43723161,1
111582093,98690441,2
20580498,43723161,1
70265724,84744614,2
101111507,30087179,2
1172597,8514,1
51029999,84188481,1
66783145,6082996,3
7691631,15045751,1
17224370,14724975,1
54432168,6093316,2
23357588,27729880,1
56451112,26726495,1
2884392,1777665,1
1836229,6223866,1
8154497,33945,1
91509376,9384267,1
66941942,1390248,1
45870793,97652594,2
764708,21394954,1
71966453,40508605,1
9681561,51474893,1
23992530,23637027,2
115946814,24063576,1
24063576,115946814,2
24063576,33557727,6
82920852,56342508,4
33557727,24063576,2
80731634,83835771,2
20131603,82070216,1
2919824,107662991,2
44566613,120523775,1
51193526,99653950,1
35968578,64315743,3
51040886,20580498,2
43056951,43769764,1
6450644,5474834,1
17201744,20717348,1
119746372,27729926,1
20717348,17201744,3
3489194,106462765,1
26337322,28155823,1
41415876,6293402,1
82801745,8514,2
44397318,23096959,2
47190624,41829476,1
105563335,38829639,4
958314,4090287,1
42408083,28782747,3
73756539,112547277,1
5581406,14291040,1
83190707,19866730,5
3148979,6296790,1
64838142,64732358,2
11778024,62026178,1
21704134,20580498,1
115765313,2168780,1
71602311,71603023,1
2296970,7613257,1
52855516,81598961,1
105712110,19866730,1
4470435,221862,4
47671127,106462765,2
47671127,41881900,1
69618902,50565430,1
19249835,53370988,2
45717250,51117837,3
88580766,41881900,1
36960321,49598840,3
44700172,5932749,1
44700172,35640229,1
79510167,1446467,4
14724975,54735342,1
27494663,23096959,1
52040340,21394954,1
15708030,640534,3
40508605,116306642,1
4787535,4859310,1
16089035,3214406,1
36891867,45010048,2
39111193,958314,1
41415876,95084908,1
116693202,33218414,1
112547277,73756539,1
45717250,15730865,1
55565585,29849956,1
120523775,44566613,1
100317726,70202506,3
54230994,76596938,3
23096959,53954979,1
2649031,112519797,1
77798058,9568894,2
221862,4470435,1
34762920,109969268,1
27576132,96004375,2
76080865,81598961,2
49597898,22883982,1
94017706,2609642,1
65914086,104097636,1
101940687,89419368,1
60670911,5871569,1
41881900,42131201,5
46591278,43568573,1
88019063,60630844,3
42436885,11061773,1
35214502,65600975,2
51516387,110251327,1
49015296,62954915,1
86613316,108278,1
10068798,10312708,1
117156031,73461676,1
80901154,38982731,1
19316619,39840932,1
5532320,69921209,3
90903705,20929025,1
4310097,1446467,1
42143840,39766308,1
37662457,43836372,1
51474893,6093316,1
19022579,2302682,1
27483832,23357588,1
42408804,37038121,1
12888993,10068798,1
81877393,68842993,3
29099181,46155786,1
29099181,66431294,1
93446043,31288958,1
72045888,72045868,1
117999790,98690441,9
8685799,68465360,1
24655114,20929025,1
10247874,7691631,1
113325755,10969551,4
19816973,51688289,1
88426738,16008423,1
56192185,15062869,1
14981376,1181927,1
118942817,72758632,1
30027024,34526884,1
15333471,22887094,4
21436816,21953642,4
958314,39111193,1
70071438,75948665,1
105907218,11391151,1
84392302,97652594,1
20580498,51478266,8
97581585,18055618,6
15141040,13829568,1
109044619,17728164,1
47877324,21347346,1
98561356,68414068,1
28748255,120148512,2
120148512,28748255,2
38934449,19872456,1
62728051,3802828,1
62728051,36960321,1
62728051,27494663,1
62728051,27051771,1
62728051,27483832,1
62728051,38258831,1
62728051,6247705,1
66022561,27193779,1
36618494,6780767,1
67962648,11730342,2
72826023,35015575,3
56354042,32760696,2
25337306,18508013,1
2233998,1460385,1
4813464,15062869,2
17662022,124638111,2
70908208,843222,2
119243403,75332684,16
41881900,77910704,2
2349728,10057936,1
49008089,20312497,1
3678731,15062869,2
46906439,74700504,1
20312497,49008089,3
7910045,55621059,2
84085228,321278,1
80793561,76734068,4
4859310,10453902,2
